VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;CO_DISTRITO
CALLE;DE LA;SIERRA DE CAZALLA;SIERRA DE CAZALLA;13
CALLE;DE LA;SIERRA DE CONTRAVIESA;SIERRA DE CONTRAVIESA;13
CALLE;DE LA;SIERRA DE CUENCA;SIERRA DE CUENCA;13
CALLE;DE LA;SIERRA DE CUERDA LARGA;SIERRA DE CUERDA LARGA;13
CALLE;DE LA;SIERRA DE ENCINARES;SIERRA DE ENCINARES;18
CALLE;DE LA;SIERRA DE ESTRELLA;SIERRA DE ESTRELLA;13
CALLE;DE LA;SIERRA DE GOR;SIERRA DE GOR;18
PLAZA;DE LA;SIERRA DE GRAZALEMA;SIERRA DE GRAZALEMA;18
CALLE;DE LA;SIERRA DE GREDOS;SIERRA DE GREDOS;18
CALLE;DE LA;SIERRA DE GUADALUPE;SIERRA DE GUADALUPE;18
TRAVESÍA;DE LA;SIERRA DE GUADALUPE;SIERRA DE GUADALUPE;18
CALLE;DE LA;SIERRA DE GUDAR;SIERRA DE GUDAR;18
CALLE;DE LA;SIERRA DE JAVALAMBRE;SIERRA DE JAVALAMBRE;13
CALLE;DE LA;SIERRA DE LA DEMANDA;SIERRA DE LA DEMANDA;18
CALLE;DE LA;SIERRA DE LA LOBA;SIERRA DE LA LOBA;13
CALLE;DE LA;SIERRA DE LA SAGRA;SIERRA DE LA SAGRA;13
CALLE;DE LA;SIERRA DE LA SOLANA;SIERRA DE LA SOLANA;13
CALLE;DE LA;SIERRA DE LOS FILABRES;SIERRA DE LOS FILABRES;13
CALLE;DE LA;SIERRA DE LOS SANTOS;SIERRA DE LOS SANTOS;18
CALLE;DE LA;SIERRA DE LUCENA;SIERRA DE LUCENA;13
PLAZA;DE LA;SIERRA DE MAGINA;SIERRA DE MÁGINA;18
CALLE;DE LA;SIERRA DE MEIRA;SIERRA DE MEIRA;13
CALLE;DE LA;SIERRA DE MIRA;SIERRA DE MIRA;18
CALLE;DE LA;SIERRA DE MONCHIQUE;SIERRA DE MONCHIQUE;13
CALLE;DE LA;SIERRA DE ONCALA;SIERRA DE ONCALA;13
CALLE;DE LA;SIERRA DE PAJAREJO;SIERRA DE PAJAREJO;9
CALLE;DE LA;SIERRA DE PALOMERAS;SIERRA DE PALOMERAS;18
CALLE;DE LA;SIERRA DE PEÑA NEGRA;SIERRA DE PEÑA NEGRA;9
CALLE;DE LA;SIERRA DE PINEDA;SIERRA DE PINEDA;13
CALLE;DE LA;SIERRA DE PUERTO VIEJO;SIERRA DE PUERTO VIEJO;9
CALLE;DE LA;SIERRA DE QUEIJA;SIERRA DE QUEIJA;18
CALLE;DE LA;SIERRA DE SABIÑAR;SIERRA DE SABIÑAR;18
CALLE;DE LA;SIERRA DE SEGURA;SIERRA DE SEGURA;13
CALLE;DE LA;SIERRA DE TEJEDA;SIERRA DE TEJEDA;13
CALLE;DE LA;SIERRA DE TOLOÑO;SIERRA DE TOLOÑO;13
CALLE;DE LA;SIERRA DE TORNAVACAS;SIERRA DE TORNAVACAS;18
CALLE;DE LA;SIERRA DE TORTEJADA;SIERRA DE TORTEJADA;18
CALLE;DE LA;SIERRA DE VALDEMECA;SIERRA DE VALDEMECA;13
CALLE;DE LA;SIERRA DEL BREZO;SIERRA DEL BREZO;18
CALLE;DE LA;SIERRA DEL CASTILLO;SIERRA DEL CASTILLO;13
CALLE;DE LA;SIERRA DEL QUINTANAR;SIERRA DEL QUINTANAR;13
CALLE;DE LA;SIERRA DEL TORCAL;SIERRA DEL TORCAL;18
CALLE;DE LA;SIERRA DEL TORCAL;SIERRA DEL TORCAL;18
CALLE;DE LA;SIERRA DEL VALLE;SIERRA DEL VALLE;13
CALLE;DE LA;SIERRA ELVIRA;SIERRA ELVIRA;13
CALLE;DE LA;SIERRA ENGARCERAN;SIERRA ENGARCERÁN;18
CALLE;DE LA;SIERRA ESPUÑA;SIERRA ESPUÑA;18
CALLE;DE LA;SIERRA FALADORA;SIERRA FALADORA;13
CALLE;DE LA;SIERRA GADOR;SIERRA GÁDOR;18
PLAZA;DE LA;SIERRA GISTRAL;SIERRA GISTRAL;18
CALLE;DE LA;SIERRA GORDA;SIERRA GORDA;18
CALLE;DE LA;SIERRA GORDA;SIERRA GORDA;18
CALLE;DE LA;SIERRA LLERENA;SIERRA LLERENA;13
CALLE;DE LA;SIERRA MADERA;SIERRA MADERA;13
CALLE;DE LA;SIERRA MADRONA;SIERRA MADRONA;13
CALLE;DE LA;SIERRA MENERA;SIERRA MENERA;13
PLAZA;DE LA;SIERRA MINISTRA;SIERRA MINISTRA;13
CALLE;DE LA;SIERRA MOLINA;SIERRA MOLINA;13
CALLE;DE LA;SIERRA MONTILLA;SIERRA MONTILLA;18
CALLE;DE LA;SIERRA MORENA;SIERRA MORENA;18
CALLE;DE LA;SIERRA NEVADA;SIERRA NEVADA;13
CALLE;DE LA;SIERRA NEVADA;SIERRA NEVADA;13
GLORIETA;DE LA;SIERRA PARAMERA;SIERRA PARAMERA;9
CALLE;DE LA;SIERRA ROBLEDAL;SIERRA ROBLEDAL;13
CALLE;DE LA;SIERRA SALVADA;SIERRA SALVADA;13
CALLE;DE LA;SIERRA TOLEDANA;SIERRA TOLEDANA;13
CALLE;DE LA;SIERRA TOLEDANA;SIERRA TOLEDANA;14
CALLE;DE LA;SIERRA VIEJA;SIERRA VIEJA;18
CALLE;;SIETE;SIETE;20
CALLE;DEL;SIETE DE JULIO;SIETE DE JULIO;1
GLORIETA;DE LAS;SIETE HERMANAS;SIETE HERMANAS;9
CALLE;;SIETE MERCAMADRID;SIETE MERCAMADRID;18
CALLE;DE LOS;SIETE PICOS;SIETE PICOS;5
CAMINO;DE LAS;SIETE REJAS;SIETE REJAS;9
CAMINO;DE LAS;SIETE REJAS;SIETE REJAS;9
CALLE;DE;SIGERICO;SIGERICO;11
CALLE;DE;SIGÜENZA;SIGÜENZA;9
CALLE;DE;SIGUERO;SIGUERO;8
CALLE;DEL;SIL;SIL;5
CALLE;DE LA;SILFIDE;SÍLFIDE;20
GLORIETA;DEL;SILICE;SÍLICE;4
CALLE;DE LA;SILLERIA;SILLERÍA;20
CALLE;DE;SILVA;SILVA;1
CALLE;DE;SILVA;SILVA;1
CALLE;DE;SILVANO;SILVANO;16
CALLE;DE;SILVANO;SILVANO;16
CALLE;DE;SILVES;SILVES;11
CALLE;DE LA;SILVINA;SILVINA;12
CALLE;DE;SILVINA OCAMPO;SILVINA OCAMPO;18
CALLE;DE LA;SILVINITA;SILVINITA;17
CALLE;DE;SILVIO ABAD;SILVIO ABAD;12
CALLE;DE;SIMACOTA;SIMACOTA;16
CALLE;DE;SIMANCAS;SIMANCAS;6
CALLE;DEL;SIMCA;SIMCA;12
CALLE;DE;SIMON BOLIVAR;SIMÓN BOLÍVAR;16
PASEO;DE;SIMON DE ROJAS CLEMENTE;SIMÓN DE ROJAS CLEMENTE;3
CALLE;DE;SIMON VIÑALS;SIMÓN VIÑALS;8
CALLE;DE LA;SIMPATIA;SIMPATÍA;19
CALLE;DEL;SIMUN;SIMÚN;21
CALLE;DE;SINCELEJO;SINCELEJO;16
CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;6
CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;6
CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;8
CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;8
CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;9
CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;9
CALLE;DE LA;SINFONIA;SINFONÍA;10
CAMINO;DE;SINTRA;SINTRA;16
CAMINO;DE;SINTRA;SINTRA;21
CAMINO;DE;SINTRA;SINTRA;21
GLORIETA;DE;SINTRA;SINTRA;21
CALLE;DE;SIRACUSA;SIRACUSA;20
CALLE;DE;SIRIO;SIRIO;3
CALLE;DE;SIRO MUELA;SIRO MUELA;20
CALLE;DEL;SIROCO;SIROCO;21
CALLE;DE;SIRRACH;SIRRACH;9
CALLE;DE;SISEBUTO;SISEBUTO;10
PLAZA;DE;SISENANDO;SISENANDO;10
CAMINO;DEL;SISON;SISÓN;8
CALLE;DE LOS;SISONES;SISONES;8
CALLE;DEL;SITIO DE EL ESCORIAL;SITIO DE EL ESCORIAL;11
RONDA;DE;SOBRADIEL;SOBRADIEL;16
CALLE;DE;SOBRADO;SOBRADO;8
CALLE;DE LA;SOCIEDAD;SOCIEDAD;11
CALLE;DEL;SOCORRO;SOCORRO;19
CALLE;DE;SOCUELLAMOS;SOCUÉLLAMOS;12
CALLE;DEL;SODIO;SODIO;2
CALLE;DE;SODUPE;SODUPE;9
CALLE;DE;SOFIA;SOFÍA;8
CALLE;DE;SOFIA;SOFÍA;20
CALLE;DE;SOFIA CASANOVA;SOFÍA CASANOVA;10
CALLE;DE LA;SOFORA;SÓFORA;6
PLAZA;DE;SOGAMOSO;SOGAMOSO;16
CALLE;DEL;SOL;SOL;4
CALLE;DEL;SOL NACIENTE;SOL NACIENTE;15
CALLE;DE LA;SOLANA DE LUCHE;SOLANA DE LUCHE;10
CALLE;DE LA;SOLANA DE OPAÑEL;SOLANA DE OPAÑEL;11
CALLE;DEL;SOLANO;SOLANO;21
CALLE;DEL;SOLARA;SOLARA;12
CALLE;DEL;SOLDADO;SOLDADO;8
CALLE;DEL;SOLDADO JOSE MARIA REY;SOLDADO JOSÉ MARÍA REY;11
CALLE;DE;SOLEDAD CAZORLA;SOLEDAD CAZORLA;10
CALLE;DE LAS;SOLEDADES;SOLEDADES;11
CALLE;DE;SOLER Y GONZALEZ;SOLER Y GONZÁLEZ;1
CALLE;DE LA;SOLERIA;SOLERÍA;20
PLAZA;DE LA;SOLIDARIDAD;SOLIDARIDAD;12
CALLE;DE;SOLSONA;SOLSONA;16
CALLE;DE LA;SOMBRA;SOMBRA;11
CALLE;DE LA;SOMBRERERIA;SOMBRERERÍA;1
CALLE;DEL;SOMBRERETE;SOMBRERETE;1
CALLE;DE;SOMERA;SOMERA;9
CALLE;DE;SOMONTES;SOMONTES;8
CARRETERA;DE;SOMONTES AL PALACIO DE LA REAL QUINTA;SOMONTES AL PALACIO DE LA REAL QUINTA;8
CALLE;DE;SOMONTIN;SOMONTÍN;16
CALLE;DEL;SOMORMUJO;SOMORMUJO;11
PLAZA;DEL;SOMORROSTRO;SOMORROSTRO;5
CARRETERA;DE;SOMOSAGUAS;SOMOSAGUAS;9
CALLE;DE;SOMOSIERRA;SOMOSIERRA;16
CALLE;DE;SON BONET;SON BONET;10
CALLE;DE LOS;SONDEOS;SONDEOS;10
CALLE;DE LOS;SONDEOS;SONDEOS;19
CALLE;DE;SONDICA;SONDICA;10
CALLE;DE;SONSECA;SONSECA;11
CALLE;DE;SOPELANA;SOPELANA;9
CALLE;DE;SOPETRAN;SOPETRÁN;16
CALLE;DE;SOR ANGELA DE LA CRUZ;SOR ÁNGELA DE LA CRUZ;6
CALLE;DE;SOR JUANA INES DE LA CRUZ;SOR JUANA INÉS DE LA CRUZ;8
CALLE;DE;SOR JUANA INES DE LA CRUZ;SOR JUANA INÉS DE LA CRUZ;9
GLORIETA;DE;SOR JUSTA DOMINGUEZ DE VIDAURRETA;SOR JUSTA DOMÍNGUEZ DE VIDAURRETA;4
CALLE;DE;SOR MARIA DE AGREDA;SOR MARÍA DE ÁGREDA;15
CALLE;DEL;SORBE;SORBE;11
CALLE;DEL;SORGO;SORGO;6
CALLE;DE;SORIA;SORIA;2
CALLE;DE;SOROA;SOROA;8
CALLE;DE;SOROLLA;SOROLLA;6
CALLE;DE;SORT;SORT;9
CALLE;DE;SORZANO;SORZANO;15
CALLE;DEL;SOTAVENTO;SOTAVENTO;21
CALLE;DEL;SOTILLO;SOTILLO;16
CAMINO;DEL;SOTILLO A FUENCARRAL;SOTILLO A FUENCARRAL;8
CAMINO;DEL;SOTILLO A FUENCARRAL;SOTILLO A FUENCARRAL;8
CAMINO;DEL;SOTO;SOTO;8
CALLE;DE;SOTO DEL REAL;SOTO DEL REAL;8
CALLE;DE;SOTO HIDALGO;SOTO HIDALGO;21
AVENIDA;DE;SOTO PALACIOS;SOTO PALACIOS;8
CALLE;DE;SOTOMAYOR;SOTOMAYOR;7
CALLE;DEL;SOUS DE PLATA;SOUS DE PLATA;11
CALLE;DE;SOUTELO DE MONTES;SOUTELO DE MONTES;18
AVENIDA;DE;STUYCK;STUYCK;5
CALLE;DE;SUANCES;SUANCES;13
CALLE;DE;SUAREZ GARCIA;SUÁREZ GARCÍA;20
CALLE;DE;SUCRE;SUCRE;16
CALLE;DE;SUECIA;SUECIA;20
CALLE;DEL;SUELDO;SUELDO;11
CALLE;DE;SUERO DE QUIÑONES;SUERO DE QUIÑONES;5
CAMINO;DE LA;SUERTE;SUERTE;18
CALLE;DE LAS;SUERTES DE LA VILLA;SUERTES DE LA VILLA;19
CALLE;DE LAS;SUERTES DE LA VILLA;SUERTES DE LA VILLA;19
PLAZA;DE LAS;SUFRAGISTAS;SUFRAGISTAS;17
CALLE;DE;SUINTILA;SUINTILA;11
PLAZA;DE LA;SUITE;SUITE;10
CALLE;DE;SUIZA;SUIZA;20
CALLE;DEL;SULFATO;SULFATO;17
RONDA;;SUR;SUR;13
RONDA;;SUR;SUR;15
AVENIDA;;SUR DEL AEROPUERTO DE BARAJAS;SUR DEL AEROPUERTO DE BARAJAS;21
PLAZA;DE;SURATA;SURATA;16
TRAVESÍA;DEL;SUSPIRO DEL MORO;SUSPIRO DEL MORO;13
CALLE;DE;TABARA;TABARA;20
CALLE;DE;TABATINGA;TABATINGA;20
CALLE;DE LAS;TABERNILLAS;TABERNILLAS;1
CALLE;DE;TABLADA;TABLADA;6
CALLE;DE;TABURIENTE;TABURIENTE;15
CALLE;DE;TACONERA;TACONERA;12
CALLE;DE LA;TAHONA;TAHONA;5
CALLE;DE LA;TAHONA DE LAS DESCALZAS;TAHONA DE LAS DESCALZAS;1
CALLE;DE;TAIVILLA;TAIVILLA;17
CALLE;DEL;TAJO;TAJO;5
CALLE;DE;TAJOS ALTOS;TAJOS ALTOS;13
CALLE;DEL;TAJUÑA;TAJUÑA;10
CALLE;DEL;TAJUÑA;TAJUÑA;10
CALLE;DEL;TAJUYA;TAJUYA;15
CALLE;DE;TALAMANCA DEL JARAMA;TALAMANCA DEL JARAMA;18
CALLE;DE;TALAMANCA DEL JARAMA;TALAMANCA DEL JARAMA;18
CALLE;DE;TALAVERA;TALAVERA;5
CALLE;DE;TALAYUELA;TALAYUELA;10
CALLE;DEL;TALBOT;TALBOT;12
CALLE;DEL;TALCO;TALCO;17
AVENIDA;DEL;TALGO;TALGO;9
CALLE;DE;TALIA;TALÍA;20
CALLE;DE;TALISIO;TALISIO;15
CAMINO;DE LOS;TALLERES;TALLERES;18
PASEO;DE LOS;TALLERES;TALLERES;17
PASEO;DE LOS;TALLERES;TALLERES;17
CALLE;DE LOS;TALLISTAS;TALLISTAS;20
CALLE;DE;TAMAJON;TAMAJÓN;9
CALLE;DE;TAMALAMEQUE;TAMALAMEQUE;16
CALLE;DEL;TAMARICE;TAMARICE;10
CALLE;DEL;TAMARINDO;TAMARINDO;2
CALLE;DE;TAMAYO Y BAUS;TAMAYO Y BAUS;1
CALLE;DEL;TAMBRE;TAMBRE;5
CALLE;DE;TAMINACA;TAMINACA;16
CALLE;DE;TAMPICO;TAMPICO;20
CALLE;DE;TANGER;TÁNGER;13
CALLE;DE;TANTALIS;TANTALIS;16
CALLE;DEL;TANTALO;TÁNTALO;17
CALLE;DE;TAORO;TAORO;15
CALLE;DE;TAPIA DE CASARIEGO;TAPIA DE CASARIEGO;9
CAMINO;DE LA;TAPIA DE EL PARDO;TAPIA DE EL PARDO;8
CARRETERA;DE LA;TAPIA DE LA CASA DE CAMPO;TAPIA DE LA CASA DE CAMPO;9
CARRETERA;DE LA;TAPIA DE LA CASA DE CAMPO;TAPIA DE LA CASA DE CAMPO;10
CAMINO;DE LA;TAPIA DE TIERRA;TAPIA DE TIERRA;8
CALLE;DE LA;TAPICERIA;TAPICERÍA;20
CALLE;DE LA;TAQUIGRAFIA;TAQUIGRAFÍA;20
CALLE;DE;TARAZONA;TARAZONA;10
CALLE;DE;TARDAJOS;TARDAJOS;8
CALLE;DE;TARDOBISPO;TARDOBISPO;20
CALLE;DE;TARIFA;TARIFA;11
PLAZA;DE;TARIFA;TARIFA;11
CALLE;DE;TARRAGONA;TARRAGONA;2
CALLE;DE;TARRASA;TARRASA;12
CALLE;DE;TAURO;TAURO;8
CALLE;DE;TAURO;TAURO;21
PLAZA;DE;TAUSTE;TAUSTE;10
CALLE;DE;TAVIRA;TAVIRA;11
CALLE;DEL;TE;TÉ;9
CALLE;DEL;TEATRO;TEATRO;9
PLAZA;DEL;TEATRO;TEATRO;2
CALLE;DE;TEBA;TEBA;12
PLAZA;DE LA;TECNOLOGIA;TECNOLOGÍA;13
CALLE;DE;TEGUCIGALPA;TEGUCIGALPA;20
CALLE;DEL;TEJADILLO;TEJADILLO;9
CAMINO;DEL;TEJAR;TEJAR;8
CAMINO;DEL;TEJAR;TEJAR;8
CALLE;DEL;TEJAR DE LA PASTORA;TEJAR DE LA PASTORA;13
CALLE;DE LOS;TEJARES;TEJARES;11
CALLE;DE LOS;TEJEDORES;TEJEDORES;20
CALLE;DEL;TEJO;TEJO;2
CALLE;DE LOS;TELARES;TELARES;20
CARRETERA;DEL;TELEFERICO;TELEFÉRICO;9
CALLE;DEL;TELEFERICO DE LAS CANTERAS;TELEFÉRICO DE LAS CANTERAS;19
CAMINO;DEL;TELEFONO;TELÉFONO;8
CALLE;DE LA;TELEGRAFIA;TELEGRAFÍA;11
CALLE;DE;TELEMACO;TELÉMACO;20
CALLE;DE;TELLEZ;TÉLLEZ;3
TRAVESÍA;DE;TELLEZ;TÉLLEZ;3
CALLE;DE;TEMBLEQUE;TEMBLEQUE;10
PLAZA;DE LOS;TEMPLARIOS;TEMPLARIOS;16
CALLE;DEL;TEMPLO;TEMPLO;14
CALLE;DE;TENERIFE;TENERIFE;6
CALLE;DEL;TENIENTE COMPAIRED;TENIENTE COMPAIRED;12
CALLE;DEL;TENIENTE CORONEL NOREÑA;TENIENTE CORONEL NOREÑA;2
PLAZA;DEL;TENIENTE DE ALCALDE PEREZ PILLADO;TENIENTE DE ALCALDE PÉREZ PILLADO;7
CALLE;DEL;TENIENTE GENERAL JOSE DE QUEROL LOMBARDERO;TENIENTE GENERAL JOSÉ DE QUEROL LOMBARDERO;10
CALLE;DEL;TENIENTE MUÑOZ DIAZ;TENIENTE MUÑOZ DÍAZ;13
CALLE;DEL;TENIENTE OCHOA OLALLA;TENIENTE OCHOA OLALLA;11
CALLE;DE;TEOBALDO;TEOBALDO;11
CALLE;DE;TEODOREDO;TEODOREDO;11
CALLE;DE;TEODORO DE ANASAGASTI Y ALGAN;TEODORO DE ANASAGASTI Y ALGÁN;19
CALLE;DE;TEODORO DE ANASAGASTI Y ALGAN;TEODORO DE ANASAGASTI Y ALGÁN;19
AVENIDA;;TERCERA;TERCERA;20
CALLE;;TERCERA;TERCERA;5
CALLE;DEL;TERCIO;TERCIO;11
PLAZUELA;DE;TERESA BERGANZA;TERESA BERGANZA;
CALLE;DE;TERESA CABARRUS;TERESA CABARRÚS;11
CALLE;DE;TERESA CLARAMUNT;TERESA CLARAMUNT;8
CALLE;DE;TERESA LOPEZ VALCARCEL;TERESA LÓPEZ VALCÁRCEL;2
CALLE;DE;TERESA MAROTO;TERESA MAROTO;13
CALLE;DE;TERESA OROZCO;TERESA OROZCO;9
CALLE;DE;TERESITA GONZALEZ QUEVEDO;TERESITA GONZÁLEZ QUEVEDO;6
CALLE;DE;TERESITA GONZALEZ QUEVEDO;TERESITA GONZÁLEZ QUEVEDO;6
CALLE;DE LA;TERNERA;TERNERA;1
CALLE;DE;TERRIENTE;TERRIENTE;17
CALLE;DE LA;TERTULIA;TERTULIA;17
CALLE;DE;TERUEL;TERUEL;6
CALLE;DE;TESEO;TESEO;20
CALLE;DEL;TESORO;TESORO;1
CALLE;DE;TETUAN;TETUÁN;1
CALLE;DE;TEUDIS;TEUDIS;11
CALLE;DE;THADER;THADER;11
CALLE;DEL;THALER;THALER;11
CALLE;DEL;TIBERIADES;TIBERÍADES;16
CALLE;DEL;TIBURON;TIBURÓN;12
CALLE;DE;TIEDRA;TIEDRA;18
PASAJE;DE;TIELMES;TIELMES;14
CALLE;DE;TIEMPOS MODERNOS;TIEMPOS MODERNOS;13
PASEO;DE;TIERRA DE MELIDE;TIERRA DE MELIDE;8
CALLE;DE LA;TIERRUCA;TIERRUCA;13
PASAJE;DE LA;TIERRUCA;TIERRUCA;13
CALLE;DEL;TIFON;TIFÓN;21
CALLE;DE;TIJOLA;TIJOLA;16
CALLE;DE;TIJUANA;TIJUANA;16
CALLE;DE LOS;TILOS;TILOS;5
PASEO;DE LOS;TILOS;TILOS;8
CALLE;DE;TIMANFAYA;TIMANFAYA;14
CALLE;DE LOS;TIMBALES;TIMBALES;10
CALLE;DE LOS;TIMBALES;TIMBALES;10
CALLE;DEL;TIMON;TIMÓN;21
CALLE;DE;TIMOTEO DOMINGO;TIMOTEO DOMINGO;15
CALLE;DE;TIMOTEO MARTIN;TIMOTEO MARTÍN;18
CALLE;DE;TIMOTEO PEREZ RUBIO;TIMOTEO PÉREZ RUBIO;13
CALLE;DE LA;TINAJA;TINAJA;9
CALLE;DE;TINAJO;TINAJO;15
CALLE;DEL;TINAMUS;TINAMÚS;11
CALLE;DE;TINEO;TINEO;18
CALLE;DE LAS;TINTAS;TINTAS;11
CALLE;DE;TINTIN Y MILU;TINTÍN Y MILÚ;21
CALLE;DE LOS;TINTOREROS;TINTOREROS;1
CALLE;DE LOS;TINTOREROS;TINTOREROS;1
CALLE;DE;TIRAJANA;TIRAJANA;15
CALLE;DE;TIRMA;TIRMA;15
CAMINO;DEL;TIRO;TIRO;19
CAMINO;DEL;TIRO;TIRO;19
PLAZA;DE;TIRSO DE MOLINA;TIRSO DE MOLINA;1
CALLE;DE;TIRVIA;TIRVIA;9
CALLE;DE;TISCAR;TISCAR;13
CALLE;DE;TITAN;TITÁN;2
CALLE;DE;TITANIA;TITANIA;15
CALLE;DE;TITANIA;TITANIA;16
CALLE;DEL;TITANIO;TITANIO;19
GLORIETA;DE LOS;TITERES;TÍTERES;3
GLORIETA;DE LOS;TITERES;TÍTERES;3
CALLE;DE;TITULCIA;TITULCIA;3
PLAZA;DE LAS;TIZAS;TIZAS;12
CALLE;DE;TIZIANO;TIZIANO;6
CALLE;DE;TOBAGO;TOBAGO;20
CALLE;DE;TOLEDO;TOLEDO;1
CALLE;DE;TOLEDO;TOLEDO;1
CALLE;DE;TOLEDO;TOLEDO;1
CALLE;DE;TOLEDO;TOLEDO;2
CALLE;DE;TOLEDO;TOLEDO;2
PUENTE;DE;TOLEDO;TOLEDO;2
PUENTE;DE;TOLEDO;TOLEDO;2
PUENTE;DE;TOLEDO;TOLEDO;11
PUENTE;DE;TOLEDO;TOLEDO;11
RONDA;DE;TOLEDO;TOLEDO;1
RONDA;DE;TOLEDO;TOLEDO;2
CALLE;DE LA;TOLERANCIA;TOLERANCIA;19
CALLE;DE;TOLIMA;TOLIMA;16
CALLE;DE;TOLOSA;TOLOSA;12
CALLE;DE;TOLU;TOLÚ;16
CALLE;DE;TOMAS APARICIO;TOMÁS APARICIO;16
CALLE;DE;TOMAS BORRAS;TOMÁS BORRÁS;2
CALLE;DE;TOMAS BRETON;TOMÁS BRETÓN;2
CALLE;DE;TOMAS ESTEBAN;TOMÁS ESTEBAN;13
CALLE;DE;TOMAS GARCIA;TOMÁS GARCÍA;13
CALLE;DE;TOMAS LEONOR;TOMÁS LEONOR;12
CALLE;DE;TOMAS LOPEZ;TOMÁS LÓPEZ;4
CALLE;DE;TOMAS MEABE;TOMÁS MEABE;11
CALLE;DE;TOMAS MEABE;TOMÁS MEABE;11
CALLE;DE;TOMAS REDONDO;TOMÁS REDONDO;16
CALLE;DE;TOMAS REDONDO;TOMÁS REDONDO;16
CALLE;DE;TOMAS SANZ;TOMÁS SANZ;9
CALLE;DE;TOMASA RUIZ;TOMASA RUIZ;11
CAMINO;DE LOS;TOMATEROS;TOMATEROS;18
CALLE;DE;TOMELLOSO;TOMELLOSO;12
CALLE;DEL;TOMILLAR;TOMILLAR;21
CALLE;DEL;TOMILLO;TOMILLO;9
PASAJE;DE;TONY LEBLANC;TONY LEBLANC;1
CALLE;DEL;TOPACIO;TOPACIO;17
CALLE;DE;TOPETE;TOPETE;6
CALLE;DE;TOQUES;TOQUES;8
CALLE;DEL;TORCAL;TORCAL;12
PLAZA;DE;TORCUATO FERNANDEZ MIRANDA;TORCUATO FERNÁNDEZ MIRANDA;8
PLAZA;DE;TORCUATO FERNANDEZ MIRANDA;TORCUATO FERNÁNDEZ MIRANDA;8
CALLE;DE;TORDEGRILLOS;TORDEGRILLOS;17
TRAVESÍA;DE;TORDEGRILLOS;TORDEGRILLOS;17
CALLE;DE;TORDESILLAS;TORDESILLAS;11
CALLE;DEL;TORDO;TORDO;11
CALLE;DE;TORDOMAR;TORDOMAR;16
CALLE;DE;TORENO;TORENO;16
CALLE;DEL;TORERO;TORERO;12
AVENIDA;DE LOS;TOREROS;TOREROS;4
CALLE;DE;TORIJA;TORIJA;1
CALLE;DEL;TORMES;TORMES;5
CALLE;DEL;TORNADO;TORNADO;21
CALLE;DE LA;TORNILLERIA;TORNILLERÍA;20
CALLE;DEL;TORO;TORO;1
CALLE;DE LA;TORONGA;TORONGA;16
RONDA;DE LOS;TOROS;TOROS;9
CALLE;DE;TORPEDERO TUCUMAN;TORPEDERO TUCUMÁN;5
CALLE;DE;TORQUEMADA;TORQUEMADA;16
CALLE;DE LA;TORRE;TORRE;9
CAMINO;DE LA;TORRE;TORRE;9
CAMINO;DE LA;TORRE;TORRE;9
CALLE;DE;TORRE ARIAS;TORRE ARIAS;20
CALLE;DE;TORRE DE DON MIGUEL;TORRE DE DON MIGUEL;18
CALLE;DE;TORRE DE JUAN ABAD;TORRE DE JUAN ABAD;18
PLAZA;DE LA;TORRE DEL ORO;TORRE DEL ORO;12
CALLE;DE;TORREADRADA;TORREADRADA;9
CALLE;DE;TORREBELEÑA;TORREBELEÑA;8
CAMINO;DE LA;TORRECILLA;TORRECILLA;18
PASEO;DE LA;TORRECILLA;TORRECILLA;9
CALLE;DE LA;TORRECILLA DEL LEAL;TORRECILLA DEL LEAL;1
CALLE;DE LA;TORRECILLA DEL PUERTO;TORRECILLA DEL PUERTO;15
CALLE;DE;TORREDONJIMENO;TORREDONJIMENO;18
CALLE;DE;TORREGALINDO;TORREGALINDO;5
CALLE;DE;TORREGROSA;TORREGROSA;16
CALLE;DE;TORREJON DE LA CALZADA;TORREJÓN DE LA CALZADA;19
CALLE;DE;TORRELAGUNA;TORRELAGUNA;15
CALLE;DE;TORRELAGUNA;TORRELAGUNA;15
CALLE;DE;TORRELAGUNA;TORRELAGUNA;15
CAMINO;DE;TORRELAPARADA;TORRELAPARADA;8
CARRETERA;DE;TORRELAPARADA;TORRELAPARADA;8
CARRETERA;DE;TORRELAPARADA;TORRELAPARADA;8
CALLE;DE;TORRELARA;TORRELARA;5
PLAZA;DE;TORRELODONES;TORRELODONES;5
CARRETERA;DE;TORRELODONES A EL PARDO POR NAVACHESCAS;TORRELODONES A EL PARDO POR NAVACHESCAS;8
CALLE;DE;TORREMOLINOS;TORREMOLINOS;13
CALLE;DE;TORREPEROGIL;TORREPEROGIL;13
CALLE;DE;TORRES;TORRES;6
CALLE;DE;TORRES MIRANDA;TORRES MIRANDA;2
CALLE;DE;TORRESANDINO;TORRESANDINO;16
CALLE;DE;TORREVIEJA;TORREVIEJA;17
