ï»¿CODIGO;TUNEL;EPOCA;TIPO_DIA;HORA;SECCION_ACCESO;INTENSIDAD;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;__fuente
TC2111;A.PERPIÃA;GENERAL;LABORABLE;16;ENTRADA VALDEBEBAS;684;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;17;ENTRADA VALDEBEBAS;748;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;18;ENTRADA VALDEBEBAS;722;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;19;ENTRADA VALDEBEBAS;683;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;20;ENTRADA VALDEBEBAS;594;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;21;ENTRADA VALDEBEBAS;368;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;22;ENTRADA VALDEBEBAS;183;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC2111;A.PERPIÃA;GENERAL;LABORABLE;23;ENTRADA VALDEBEBAS;168;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;0;ENTRADA ALFONSO XIII;28;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;1;ENTRADA ALFONSO XIII;30;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;2;ENTRADA ALFONSO XIII;9;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;3;ENTRADA ALFONSO XIII;3;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;4;ENTRADA ALFONSO XIII;2;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;5;ENTRADA ALFONSO XIII;6;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;6;ENTRADA ALFONSO XIII;3;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;7;ENTRADA ALFONSO XIII;11;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;8;ENTRADA ALFONSO XIII;41;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;9;ENTRADA ALFONSO XIII;137;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;10;ENTRADA ALFONSO XIII;155;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;11;ENTRADA ALFONSO XIII;90;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;12;ENTRADA ALFONSO XIII;105;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;13;ENTRADA ALFONSO XIII;100;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;14;ENTRADA ALFONSO XIII;120;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;15;ENTRADA ALFONSO XIII;210;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;16;ENTRADA ALFONSO XIII;396;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;17;ENTRADA ALFONSO XIII;368;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;18;ENTRADA ALFONSO XIII;293;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;19;ENTRADA ALFONSO XIII;387;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;20;ENTRADA ALFONSO XIII;274;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;21;ENTRADA ALFONSO XIII;136;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;22;ENTRADA ALFONSO XIII;80;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;23;ENTRADA ALFONSO XIII;55;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;0;ENTRADA CORAZON MARIA;27;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;1;ENTRADA CORAZON MARIA;13;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;2;ENTRADA CORAZON MARIA;7;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;3;ENTRADA CORAZON MARIA;9;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;4;ENTRADA CORAZON MARIA;6;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;5;ENTRADA CORAZON MARIA;14;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;6;ENTRADA CORAZON MARIA;47;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;7;ENTRADA CORAZON MARIA;273;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;8;ENTRADA CORAZON MARIA;498;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;9;ENTRADA CORAZON MARIA;353;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;10;ENTRADA CORAZON MARIA;202;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;11;ENTRADA CORAZON MARIA;159;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;12;ENTRADA CORAZON MARIA;198;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;13;ENTRADA CORAZON MARIA;217;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;14;ENTRADA CORAZON MARIA;279;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;15;ENTRADA CORAZON MARIA;206;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;16;ENTRADA CORAZON MARIA;227;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;17;ENTRADA CORAZON MARIA;227;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;18;ENTRADA CORAZON MARIA;298;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;19;ENTRADA CORAZON MARIA;224;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;20;ENTRADA CORAZON MARIA;200;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;21;ENTRADA CORAZON MARIA;103;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;22;ENTRADA CORAZON MARIA;48;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0509;ALFONSO XIII;GENERAL;LABORABLE;23;ENTRADA CORAZON MARIA;42;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;0;ENTRADA AGUSTIN BETANCOURT;44;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;1;ENTRADA AGUSTIN BETANCOURT;19;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;2;ENTRADA AGUSTIN BETANCOURT;14;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;3;ENTRADA AGUSTIN BETANCOURT;18;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;4;ENTRADA AGUSTIN BETANCOURT;12;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;5;ENTRADA AGUSTIN BETANCOURT;19;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;6;ENTRADA AGUSTIN BETANCOURT;57;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;7;ENTRADA AGUSTIN BETANCOURT;241;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;8;ENTRADA AGUSTIN BETANCOURT;708;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;9;ENTRADA AGUSTIN BETANCOURT;503;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;10;ENTRADA AGUSTIN BETANCOURT;342;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;11;ENTRADA AGUSTIN BETANCOURT;345;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;12;ENTRADA AGUSTIN BETANCOURT;300;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;13;ENTRADA AGUSTIN BETANCOURT;329;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;14;ENTRADA AGUSTIN BETANCOURT;373;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;15;ENTRADA AGUSTIN BETANCOURT;344;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;16;ENTRADA AGUSTIN BETANCOURT;337;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;17;ENTRADA AGUSTIN BETANCOURT;318;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;18;ENTRADA AGUSTIN BETANCOURT;344;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;19;ENTRADA AGUSTIN BETANCOURT;299;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;20;ENTRADA AGUSTIN BETANCOURT;267;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;21;ENTRADA AGUSTIN BETANCOURT;120;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;22;ENTRADA AGUSTIN BETANCOURT;60;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;23;ENTRADA AGUSTIN BETANCOURT;38;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;0;ENTRADA BASILICA 313-314-315;4;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;1;ENTRADA BASILICA 313-314-315;4;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;2;ENTRADA BASILICA 313-314-315;1;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;3;ENTRADA BASILICA 313-314-315;0;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;4;ENTRADA BASILICA 313-314-315;0;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;5;ENTRADA BASILICA 313-314-315;7;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;6;ENTRADA BASILICA 313-314-315;36;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;7;ENTRADA BASILICA 313-314-315;219;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;8;ENTRADA BASILICA 313-314-315;434;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;9;ENTRADA BASILICA 313-314-315;452;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;10;ENTRADA BASILICA 313-314-315;223;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;11;ENTRADA BASILICA 313-314-315;197;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;12;ENTRADA BASILICA 313-314-315;192;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;13;ENTRADA BASILICA 313-314-315;182;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;14;ENTRADA BASILICA 313-314-315;157;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;15;ENTRADA BASILICA 313-314-315;154;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;16;ENTRADA BASILICA 313-314-315;158;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;17;ENTRADA BASILICA 313-314-315;188;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;18;ENTRADA BASILICA 313-314-315;144;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;19;ENTRADA BASILICA 313-314-315;158;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;20;ENTRADA BASILICA 313-314-315;120;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;21;ENTRADA BASILICA 313-314-315;63;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;22;ENTRADA BASILICA 313-314-315;28;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;23;ENTRADA BASILICA 313-314-315;21;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;0;ENTRADA HNOS PINZON 24-25-27-28;26;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;1;ENTRADA HNOS PINZON 24-25-27-28;7;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;2;ENTRADA HNOS PINZON 24-25-27-28;13;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;3;ENTRADA HNOS PINZON 24-25-27-28;12;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;4;ENTRADA HNOS PINZON 24-25-27-28;8;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;5;ENTRADA HNOS PINZON 24-25-27-28;5;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;6;ENTRADA HNOS PINZON 24-25-27-28;30;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;7;ENTRADA HNOS PINZON 24-25-27-28;167;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;8;ENTRADA HNOS PINZON 24-25-27-28;393;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;9;ENTRADA HNOS PINZON 24-25-27-28;434;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;10;ENTRADA HNOS PINZON 24-25-27-28;280;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;11;ENTRADA HNOS PINZON 24-25-27-28;194;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;12;ENTRADA HNOS PINZON 24-25-27-28;198;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;13;ENTRADA HNOS PINZON 24-25-27-28;206;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;14;ENTRADA HNOS PINZON 24-25-27-28;236;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;15;ENTRADA HNOS PINZON 24-25-27-28;196;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;16;ENTRADA HNOS PINZON 24-25-27-28;188;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;17;ENTRADA HNOS PINZON 24-25-27-28;241;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;LABORABLE;18;ENTRADA HNOS PINZON 24-25-27-28;260;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
