id_sensor;intensidad;dia;mes;año
7091.0;660.0;26;2;2026
7101.0;1054.0;26;2;2026
4283.0;0.0;26;2;2026
4284.0;540.0;26;2;2026
4285.0;300.0;26;2;2026
4286.0;1260.0;26;2;2026
4287.0;60.0;26;2;2026
4289.0;547.0;26;2;2026
4290.0;240.0;26;2;2026
4291.0;180.0;26;2;2026
4292.0;1140.0;26;2;2026
4293.0;338.0;26;2;2026
4294.0;480.0;26;2;2026
4295.0;120.0;26;2;2026
4296.0;360.0;26;2;2026
4297.0;900.0;26;2;2026
10386.0;420.0;26;2;2026
4298.0;180.0;26;2;2026
3672.0;540.0;26;2;2026
10387.0;720.0;26;2;2026
4353.0;1140.0;26;2;2026
4301.0;300.0;26;2;2026
10388.0;0.0;26;2;2026
3730.0;1200.0;26;2;2026
10678.0;240.0;26;2;2026
4305.0;180.0;26;2;2026
4306.0;1320.0;26;2;2026
4307.0;900.0;26;2;2026
4308.0;1800.0;26;2;2026
4309.0;720.0;26;2;2026
10874.0;720.0;26;2;2026
4313.0;780.0;26;2;2026
4314.0;1140.0;26;2;2026
4315.0;420.0;26;2;2026
4316.0;180.0;26;2;2026
4317.0;360.0;26;2;2026
4318.0;35.0;26;2;2026
4319.0;502.0;26;2;2026
4320.0;315.0;26;2;2026
3650.0;660.0;26;2;2026
10885.0;300.0;26;2;2026
10875.0;900.0;26;2;2026
4337.0;780.0;26;2;2026
4338.0;1560.0;26;2;2026
4339.0;60.0;26;2;2026
4340.0;960.0;26;2;2026
4341.0;2575.0;26;2;2026
4342.0;780.0;26;2;2026
3745.0;1680.0;26;2;2026
3746.0;120.0;26;2;2026
3747.0;240.0;26;2;2026
4343.0;1200.0;26;2;2026
10646.0;780.0;26;2;2026
4345.0;720.0;26;2;2026
4346.0;1260.0;26;2;2026
4347.0;120.0;26;2;2026
4348.0;1500.0;26;2;2026
3621.0;660.0;26;2;2026
4349.0;420.0;26;2;2026
4350.0;780.0;26;2;2026
4351.0;1140.0;26;2;2026
4352.0;540.0;26;2;2026
4354.0;720.0;26;2;2026
10645.0;1080.0;26;2;2026
4355.0;1140.0;26;2;2026
4356.0;180.0;26;2;2026
4357.0;360.0;26;2;2026
4358.0;420.0;26;2;2026
4359.0;1140.0;26;2;2026
4360.0;420.0;26;2;2026
4361.0;480.0;26;2;2026
4362.0;1560.0;26;2;2026
3565.0;840.0;26;2;2026
4363.0;180.0;26;2;2026
4364.0;566.0;26;2;2026
4365.0;341.0;26;2;2026
4366.0;420.0;26;2;2026
4367.0;120.0;26;2;2026
10647.0;360.0;26;2;2026
4369.0;180.0;26;2;2026
4370.0;180.0;26;2;2026
4371.0;240.0;26;2;2026
4372.0;0.0;26;2;2026
4373.0;1260.0;26;2;2026
7066.0;360.0;26;2;2026
4375.0;180.0;26;2;2026
4376.0;1500.0;26;2;2026
4377.0;720.0;26;2;2026
10271.0;120.0;26;2;2026
10338.0;660.0;26;2;2026
10884.0;540.0;26;2;2026
10883.0;300.0;26;2;2026
10878.0;1140.0;26;2;2026
7063.0;480.0;26;2;2026
7065.0;960.0;26;2;2026
10986.0;1260.0;26;2;2026
4479.0;360.0;26;2;2026
3437.0;1020.0;26;2;2026
3438.0;60.0;26;2;2026
4480.0;420.0;26;2;2026
4481.0;240.0;26;2;2026
3675.0;180.0;26;2;2026
3676.0;240.0;26;2;2026
4304.0;382.0;26;2;2026
4484.0;360.0;26;2;2026
3470.0;360.0;26;2;2026
4321.0;600.0;26;2;2026
4322.0;120.0;26;2;2026
4323.0;701.0;26;2;2026
4324.0;1080.0;26;2;2026
3651.0;780.0;26;2;2026
4489.0;720.0;26;2;2026
4490.0;420.0;26;2;2026
3512.0;180.0;26;2;2026
4491.0;0.0;26;2;2026
11427.0;120.0;26;2;2026
7058.0;240.0;26;2;2026
7059.0;120.0;26;2;2026
7073.0;540.0;26;2;2026
11428.0;0.0;26;2;2026
10000.0;0.0;26;2;2026
10467.0;60.0;26;2;2026
4575.0;960.0;26;2;2026
4576.0;720.0;26;2;2026
3738.0;0.0;26;2;2026
4577.0;660.0;26;2;2026
4578.0;540.0;26;2;2026
4579.0;780.0;26;2;2026
4580.0;240.0;26;2;2026
4581.0;600.0;26;2;2026
4582.0;540.0;26;2;2026
10809.0;94.0;26;2;2026
10813.0;420.0;26;2;2026
4585.0;1543.0;26;2;2026
4586.0;60.0;26;2;2026
4587.0;840.0;26;2;2026
4588.0;480.0;26;2;2026
4589.0;540.0;26;2;2026
4590.0;0.0;26;2;2026
4591.0;0.0;26;2;2026
4592.0;540.0;26;2;2026
4593.0;540.0;26;2;2026
4594.0;480.0;26;2;2026
4595.0;420.0;26;2;2026
4598.0;289.0;26;2;2026
4599.0;300.0;26;2;2026
4600.0;720.0;26;2;2026
4601.0;120.0;26;2;2026
4602.0;60.0;26;2;2026
4603.0;360.0;26;2;2026
4604.0;1020.0;26;2;2026
4605.0;660.0;26;2;2026
4606.0;540.0;26;2;2026
4607.0;540.0;26;2;2026
11450.0;120.0;26;2;2026
10033.0;240.0;26;2;2026
11451.0;660.0;26;2;2026
5598.0;300.0;26;2;2026
5599.0;120.0;26;2;2026
3773.0;120.0;26;2;2026
5600.0;120.0;26;2;2026
5601.0;480.0;26;2;2026
5602.0;120.0;26;2;2026
5603.0;60.0;26;2;2026
5604.0;300.0;26;2;2026
5605.0;240.0;26;2;2026
4707.0;540.0;26;2;2026
4715.0;180.0;26;2;2026
4716.0;540.0;26;2;2026
4717.0;180.0;26;2;2026
4718.0;180.0;26;2;2026
3401.0;300.0;26;2;2026
4739.0;0.0;26;2;2026
4740.0;0.0;26;2;2026
4741.0;0.0;26;2;2026
4742.0;0.0;26;2;2026
4743.0;0.0;26;2;2026
4744.0;0.0;26;2;2026
4746.0;0.0;26;2;2026
4747.0;0.0;26;2;2026
4748.0;0.0;26;2;2026
4749.0;0.0;26;2;2026
4750.0;0.0;26;2;2026
4751.0;0.0;26;2;2026
3566.0;0.0;26;2;2026
3567.0;0.0;26;2;2026
3568.0;0.0;26;2;2026
4752.0;0.0;26;2;2026
10977.0;0.0;26;2;2026
4754.0;0.0;26;2;2026
10978.0;0.0;26;2;2026
10979.0;0.0;26;2;2026
4758.0;0.0;26;2;2026
4759.0;0.0;26;2;2026
4760.0;0.0;26;2;2026
4761.0;0.0;26;2;2026
4762.0;0.0;26;2;2026
4763.0;0.0;26;2;2026
4764.0;0.0;26;2;2026
4766.0;0.0;26;2;2026
4767.0;0.0;26;2;2026
4768.0;0.0;26;2;2026
4769.0;0.0;26;2;2026
4771.0;0.0;26;2;2026
10226.0;0.0;26;2;2026
10225.0;0.0;26;2;2026
10228.0;0.0;26;2;2026
4755.0;0.0;26;2;2026
4745.0;0.0;26;2;2026
4753.0;0.0;26;2;2026
4756.0;0.0;26;2;2026
10236.0;0.0;26;2;2026
10237.0;0.0;26;2;2026
4770.0;0.0;26;2;2026
10227.0;0.0;26;2;2026
4772.0;0.0;26;2;2026
4765.0;0.0;26;2;2026
4802.0;0.0;26;2;2026
4803.0;0.0;26;2;2026
4794.0;0.0;26;2;2026
4808.0;0.0;26;2;2026
4809.0;0.0;26;2;2026
4810.0;0.0;26;2;2026
4811.0;0.0;26;2;2026
4812.0;0.0;26;2;2026
4813.0;0.0;26;2;2026
4818.0;0.0;26;2;2026
4819.0;0.0;26;2;2026
10568.0;0.0;26;2;2026
10569.0;0.0;26;2;2026
4822.0;0.0;26;2;2026
4823.0;0.0;26;2;2026
3569.0;0.0;26;2;2026
4824.0;0.0;26;2;2026
4825.0;0.0;26;2;2026
4826.0;0.0;26;2;2026
4827.0;0.0;26;2;2026
4828.0;0.0;26;2;2026
4829.0;0.0;26;2;2026
3802.0;0.0;26;2;2026
3803.0;0.0;26;2;2026
4830.0;0.0;26;2;2026
4831.0;0.0;26;2;2026
4832.0;0.0;26;2;2026
4833.0;0.0;26;2;2026
4834.0;0.0;26;2;2026
4835.0;0.0;26;2;2026
4836.0;0.0;26;2;2026
4837.0;0.0;26;2;2026
10873.0;0.0;26;2;2026
10286.0;0.0;26;2;2026
10288.0;0.0;26;2;2026
10287.0;0.0;26;2;2026
10289.0;0.0;26;2;2026
10492.0;0.0;26;2;2026
10493.0;0.0;26;2;2026
10494.0;0.0;26;2;2026
10863.0;0.0;26;2;2026
10864.0;0.0;26;2;2026
10871.0;0.0;26;2;2026
10858.0;0.0;26;2;2026
10859.0;0.0;26;2;2026
10860.0;0.0;26;2;2026
10861.0;0.0;26;2;2026
10877.0;0.0;26;2;2026
10876.0;0.0;26;2;2026
10906.0;0.0;26;2;2026
10284.0;0.0;26;2;2026
10285.0;0.0;26;2;2026
10872.0;0.0;26;2;2026
4817.0;0.0;26;2;2026
4838.0;0.0;26;2;2026
4820.0;0.0;26;2;2026
4821.0;0.0;26;2;2026
11437.0;0.0;26;2;2026
4839.0;0.0;26;2;2026
4840.0;0.0;26;2;2026
4841.0;0.0;26;2;2026
3623.0;0.0;26;2;2026
3624.0;0.0;26;2;2026
4842.0;0.0;26;2;2026
6825.0;0.0;26;2;2026
11044.0;0.0;26;2;2026
11039.0;0.0;26;2;2026
11042.0;0.0;26;2;2026
11043.0;0.0;26;2;2026
11045.0;0.0;26;2;2026
10401.0;0.0;26;2;2026
7001.0;0.0;26;2;2026
4845.0;0.0;26;2;2026
4846.0;0.0;26;2;2026
4847.0;0.0;26;2;2026
4848.0;0.0;26;2;2026
4849.0;0.0;26;2;2026
4850.0;0.0;26;2;2026
4851.0;0.0;26;2;2026
4852.0;0.0;26;2;2026
4853.0;0.0;26;2;2026
4854.0;0.0;26;2;2026
4855.0;0.0;26;2;2026
4856.0;0.0;26;2;2026
7000.0;0.0;26;2;2026
4843.0;0.0;26;2;2026
11041.0;0.0;26;2;2026
11040.0;0.0;26;2;2026
10514.0;0.0;26;2;2026
10522.0;0.0;26;2;2026
10520.0;0.0;26;2;2026
10521.0;0.0;26;2;2026
4860.0;0.0;26;2;2026
10519.0;0.0;26;2;2026
10517.0;0.0;26;2;2026
10518.0;0.0;26;2;2026
10516.0;0.0;26;2;2026
10515.0;0.0;26;2;2026
10513.0;0.0;26;2;2026
4876.0;0.0;26;2;2026
4869.0;0.0;26;2;2026
4870.0;0.0;26;2;2026
4871.0;0.0;26;2;2026
5220.0;0.0;26;2;2026
4882.0;0.0;26;2;2026
4883.0;0.0;26;2;2026
4885.0;0.0;26;2;2026
4886.0;0.0;26;2;2026
4887.0;0.0;26;2;2026
4888.0;0.0;26;2;2026
4889.0;0.0;26;2;2026
3625.0;0.0;26;2;2026
3626.0;0.0;26;2;2026
3627.0;0.0;26;2;2026
4890.0;0.0;26;2;2026
4858.0;0.0;26;2;2026
5203.0;0.0;26;2;2026
4861.0;0.0;26;2;2026
4859.0;0.0;26;2;2026
4867.0;0.0;26;2;2026
4868.0;0.0;26;2;2026
3419.0;0.0;26;2;2026
4891.0;0.0;26;2;2026
10523.0;0.0;26;2;2026
10524.0;0.0;26;2;2026
10526.0;0.0;26;2;2026
10525.0;0.0;26;2;2026
10961.0;0.0;26;2;2026
6635.0;0.0;26;2;2026
6636.0;0.0;26;2;2026
6637.0;0.0;26;2;2026
6638.0;0.0;26;2;2026
4878.0;0.0;26;2;2026
4879.0;0.0;26;2;2026
4880.0;0.0;26;2;2026
5204.0;0.0;26;2;2026
4881.0;0.0;26;2;2026
5219.0;0.0;26;2;2026
5217.0;0.0;26;2;2026
5218.0;0.0;26;2;2026
10108.0;0.0;26;2;2026
10106.0;0.0;26;2;2026
10104.0;0.0;26;2;2026
10107.0;0.0;26;2;2026
4866.0;0.0;26;2;2026
10512.0;0.0;26;2;2026
10962.0;0.0;26;2;2026
4872.0;0.0;26;2;2026
4873.0;0.0;26;2;2026
4877.0;0.0;26;2;2026
4874.0;0.0;26;2;2026
4875.0;0.0;26;2;2026
4884.0;0.0;26;2;2026
4862.0;0.0;26;2;2026
4863.0;0.0;26;2;2026
10105.0;0.0;26;2;2026
4865.0;0.0;26;2;2026
3835.0;0.0;26;2;2026
6632.0;0.0;26;2;2026
6631.0;0.0;26;2;2026
6633.0;0.0;26;2;2026
6634.0;0.0;26;2;2026
3570.0;0.0;26;2;2026
4857.0;0.0;26;2;2026
10968.0;0.0;26;2;2026
10994.0;0.0;26;2;2026
10995.0;0.0;26;2;2026
10992.0;0.0;26;2;2026
10993.0;0.0;26;2;2026
10969.0;0.0;26;2;2026
10971.0;0.0;26;2;2026
4895.0;0.0;26;2;2026
4896.0;0.0;26;2;2026
4897.0;0.0;26;2;2026
4898.0;0.0;26;2;2026
4899.0;0.0;26;2;2026
4900.0;0.0;26;2;2026
4901.0;0.0;26;2;2026
4902.0;0.0;26;2;2026
10970.0;0.0;26;2;2026
10972.0;0.0;26;2;2026
11075.0;0.0;26;2;2026
11073.0;0.0;26;2;2026
11074.0;0.0;26;2;2026
11072.0;0.0;26;2;2026
4912.0;0.0;26;2;2026
4909.0;0.0;26;2;2026
4913.0;0.0;26;2;2026
4914.0;0.0;26;2;2026
4917.0;0.0;26;2;2026
4916.0;0.0;26;2;2026
4910.0;0.0;26;2;2026
4915.0;0.0;26;2;2026
4922.0;0.0;26;2;2026
4923.0;0.0;26;2;2026
10684.0;0.0;26;2;2026
10683.0;0.0;26;2;2026
4926.0;0.0;26;2;2026
4927.0;0.0;26;2;2026
10942.0;0.0;26;2;2026
4929.0;0.0;26;2;2026
4930.0;0.0;26;2;2026
4931.0;0.0;26;2;2026
4932.0;0.0;26;2;2026
4933.0;0.0;26;2;2026
4934.0;0.0;26;2;2026
10941.0;0.0;26;2;2026
10601.0;0.0;26;2;2026
4935.0;0.0;26;2;2026
10940.0;0.0;26;2;2026
11024.0;0.0;26;2;2026
4938.0;0.0;26;2;2026
11022.0;0.0;26;2;2026
11021.0;0.0;26;2;2026
4941.0;0.0;26;2;2026
4942.0;0.0;26;2;2026
4943.0;0.0;26;2;2026
4944.0;0.0;26;2;2026
4945.0;0.0;26;2;2026
4946.0;0.0;26;2;2026
4947.0;0.0;26;2;2026
3571.0;0.0;26;2;2026
4948.0;0.0;26;2;2026
4949.0;0.0;26;2;2026
4950.0;0.0;26;2;2026
4951.0;0.0;26;2;2026
4952.0;0.0;26;2;2026
4953.0;0.0;26;2;2026
11023.0;0.0;26;2;2026
3404.0;0.0;26;2;2026
3405.0;0.0;26;2;2026
4956.0;0.0;26;2;2026
4957.0;0.0;26;2;2026
7006.0;0.0;26;2;2026
7005.0;0.0;26;2;2026
11212.0;0.0;26;2;2026
3768.0;0.0;26;2;2026
9879.0;0.0;26;2;2026
9878.0;0.0;26;2;2026
9985.0;0.0;26;2;2026
10495.0;0.0;26;2;2026
10496.0;0.0;26;2;2026
10497.0;0.0;26;2;2026
10797.0;0.0;26;2;2026
10798.0;0.0;26;2;2026
10837.0;0.0;26;2;2026
10838.0;0.0;26;2;2026
10842.0;0.0;26;2;2026
6829.0;0.0;26;2;2026
4955.0;0.0;26;2;2026
4925.0;0.0;26;2;2026
4928.0;0.0;26;2;2026
4960.0;0.0;26;2;2026
6828.0;0.0;26;2;2026
4958.0;0.0;26;2;2026
4959.0;0.0;26;2;2026
4940.0;0.0;26;2;2026
4954.0;0.0;26;2;2026
6824.0;0.0;26;2;2026
10403.0;0.0;26;2;2026
11052.0;0.0;26;2;2026
10402.0;0.0;26;2;2026
4964.0;0.0;26;2;2026
10990.0;0.0;26;2;2026
3480.0;0.0;26;2;2026
10991.0;0.0;26;2;2026
4962.0;0.0;26;2;2026
4963.0;0.0;26;2;2026
11047.0;0.0;26;2;2026
4965.0;0.0;26;2;2026
11050.0;0.0;26;2;2026
4967.0;0.0;26;2;2026
4968.0;0.0;26;2;2026
11051.0;0.0;26;2;2026
11049.0;0.0;26;2;2026
4971.0;0.0;26;2;2026
3420.0;0.0;26;2;2026
4972.0;0.0;26;2;2026
4973.0;0.0;26;2;2026
4974.0;0.0;26;2;2026
4975.0;0.0;26;2;2026
4976.0;0.0;26;2;2026
4977.0;0.0;26;2;2026
11046.0;0.0;26;2;2026
4979.0;0.0;26;2;2026
4980.0;0.0;26;2;2026
4981.0;0.0;26;2;2026
4982.0;0.0;26;2;2026
4983.0;0.0;26;2;2026
4984.0;0.0;26;2;2026
4985.0;0.0;26;2;2026
4986.0;0.0;26;2;2026
4987.0;0.0;26;2;2026
4989.0;0.0;26;2;2026
3406.0;0.0;26;2;2026
4994.0;0.0;26;2;2026
4995.0;0.0;26;2;2026
4996.0;0.0;26;2;2026
4997.0;0.0;26;2;2026
3630.0;0.0;26;2;2026
3631.0;0.0;26;2;2026
3632.0;0.0;26;2;2026
4998.0;0.0;26;2;2026
4999.0;0.0;26;2;2026
3446.0;0.0;26;2;2026
5000.0;0.0;26;2;2026
10488.0;0.0;26;2;2026
10489.0;0.0;26;2;2026
10487.0;0.0;26;2;2026
11053.0;0.0;26;2;2026
11054.0;0.0;26;2;2026
4993.0;0.0;26;2;2026
4961.0;0.0;26;2;2026
11048.0;0.0;26;2;2026
10092.0;0.0;26;2;2026
4966.0;0.0;26;2;2026
4969.0;0.0;26;2;2026
4970.0;0.0;26;2;2026
4978.0;0.0;26;2;2026
3445.0;0.0;26;2;2026
4992.0;0.0;26;2;2026
3527.0;0.0;26;2;2026
4988.0;0.0;26;2;2026
3643.0;480.0;26;2;2026
5870.0;450.0;26;2;2026
5871.0;360.0;26;2;2026
5872.0;510.0;26;2;2026
5873.0;360.0;26;2;2026
5874.0;330.0;26;2;2026
5875.0;300.0;26;2;2026
5876.0;570.0;26;2;2026
5877.0;630.0;26;2;2026
5878.0;450.0;26;2;2026
5879.0;990.0;26;2;2026
10027.0;384.0;26;2;2026
5881.0;1440.0;26;2;2026
5882.0;240.0;26;2;2026
5883.0;120.0;26;2;2026
5884.0;360.0;26;2;2026
5885.0;154.0;26;2;2026
5886.0;206.0;26;2;2026
10134.0;60.0;26;2;2026
5888.0;390.0;26;2;2026
5889.0;240.0;26;2;2026
5890.0;180.0;26;2;2026
5891.0;570.0;26;2;2026
5892.0;384.0;26;2;2026
5893.0;816.0;26;2;2026
11031.0;240.0;26;2;2026
11099.0;0.0;26;2;2026
5894.0;150.0;26;2;2026
5895.0;0.0;26;2;2026
5896.0;0.0;26;2;2026
11096.0;0.0;26;2;2026
11095.0;120.0;26;2;2026
5897.0;0.0;26;2;2026
5898.0;0.0;26;2;2026
5899.0;630.0;26;2;2026
5900.0;528.0;26;2;2026
10055.0;0.0;26;2;2026
10051.0;0.0;26;2;2026
10053.0;0.0;26;2;2026
10052.0;0.0;26;2;2026
10054.0;0.0;26;2;2026
11098.0;0.0;26;2;2026
10277.0;330.0;26;2;2026
10276.0;420.0;26;2;2026
10278.0;270.0;26;2;2026
10279.0;270.0;26;2;2026
11100.0;0.0;26;2;2026
10280.0;120.0;26;2;2026
3713.0;120.0;26;2;2026
10281.0;390.0;26;2;2026
10295.0;570.0;26;2;2026
10296.0;570.0;26;2;2026
10640.0;0.0;26;2;2026
10643.0;0.0;26;2;2026
10642.0;0.0;26;2;2026
10641.0;0.0;26;2;2026
10644.0;0.0;26;2;2026
10664.0;0.0;26;2;2026
10663.0;0.0;26;2;2026
10665.0;0.0;26;2;2026
10666.0;0.0;26;2;2026
10667.0;0.0;26;2;2026
10668.0;0.0;26;2;2026
10886.0;90.0;26;2;2026
10887.0;150.0;26;2;2026
10879.0;150.0;26;2;2026
10882.0;30.0;26;2;2026
10880.0;120.0;26;2;2026
10881.0;90.0;26;2;2026
11027.0;30.0;26;2;2026
11101.0;0.0;26;2;2026
11103.0;0.0;26;2;2026
11104.0;0.0;26;2;2026
11102.0;0.0;26;2;2026
11097.0;0.0;26;2;2026
11262.0;0.0;26;2;2026
11263.0;0.0;26;2;2026
11264.0;0.0;26;2;2026
11265.0;0.0;26;2;2026
10072.0;0.0;26;2;2026
10073.0;0.0;26;2;2026
10075.0;0.0;26;2;2026
10074.0;0.0;26;2;2026
10070.0;0.0;26;2;2026
3714.0;120.0;26;2;2026
5906.0;0.0;26;2;2026
5887.0;180.0;26;2;2026
5903.0;0.0;26;2;2026
5901.0;0.0;26;2;2026
5902.0;60.0;26;2;2026
11261.0;30.0;26;2;2026
5904.0;0.0;26;2;2026
5905.0;0.0;26;2;2026
3712.0;60.0;26;2;2026
4773.0;0.0;26;2;2026
10612.0;0.0;26;2;2026
4774.0;0.0;26;2;2026
4775.0;0.0;26;2;2026
10609.0;0.0;26;2;2026
4777.0;0.0;26;2;2026
4776.0;0.0;26;2;2026
4781.0;0.0;26;2;2026
4807.0;0.0;26;2;2026
10610.0;0.0;26;2;2026
4780.0;0.0;26;2;2026
4804.0;0.0;26;2;2026
4805.0;0.0;26;2;2026
4806.0;0.0;26;2;2026
10582.0;0.0;26;2;2026
4782.0;0.0;26;2;2026
10905.0;0.0;26;2;2026
3479.0;0.0;26;2;2026
3517.0;0.0;26;2;2026
10611.0;0.0;26;2;2026
10056.0;0.0;26;2;2026
11025.0;0.0;26;2;2026
3572.0;0.0;26;2;2026
5037.0;0.0;26;2;2026
5038.0;0.0;26;2;2026
5039.0;0.0;26;2;2026
5040.0;0.0;26;2;2026
5041.0;0.0;26;2;2026
5042.0;0.0;26;2;2026
5043.0;0.0;26;2;2026
5044.0;0.0;26;2;2026
5045.0;0.0;26;2;2026
5046.0;0.0;26;2;2026
5047.0;0.0;26;2;2026
5048.0;0.0;26;2;2026
5049.0;0.0;26;2;2026
5050.0;0.0;26;2;2026
5051.0;0.0;26;2;2026
3684.0;0.0;26;2;2026
5052.0;0.0;26;2;2026
5053.0;0.0;26;2;2026
5054.0;0.0;26;2;2026
5055.0;0.0;26;2;2026
5056.0;0.0;26;2;2026
5058.0;0.0;26;2;2026
5059.0;0.0;26;2;2026
3685.0;0.0;26;2;2026
3686.0;0.0;26;2;2026
5060.0;0.0;26;2;2026
5245.0;0.0;26;2;2026
5246.0;0.0;26;2;2026
5247.0;0.0;26;2;2026
5061.0;0.0;26;2;2026
10025.0;0.0;26;2;2026
10282.0;0.0;26;2;2026
5036.0;0.0;26;2;2026
3447.0;0.0;26;2;2026
5255.0;383.0;26;2;2026
5063.0;0.0;26;2;2026
5064.0;306.0;26;2;2026
5065.0;536.0;26;2;2026
10575.0;38.0;26;2;2026
5067.0;120.0;26;2;2026
5068.0;0.0;26;2;2026
5069.0;0.0;26;2;2026
5070.0;191.0;26;2;2026
5071.0;115.0;26;2;2026
5075.0;153.0;26;2;2026
5076.0;77.0;26;2;2026
3655.0;230.0;26;2;2026
5077.0;574.0;26;2;2026
5078.0;728.0;26;2;2026
5079.0;77.0;26;2;2026
5083.0;360.0;26;2;2026
5084.0;0.0;26;2;2026
5085.0;0.0;26;2;2026
3742.0;0.0;26;2;2026
5087.0;0.0;26;2;2026
5088.0;0.0;26;2;2026
5089.0;115.0;26;2;2026
5090.0;0.0;26;2;2026
5091.0;0.0;26;2;2026
10576.0;0.0;26;2;2026
10577.0;77.0;26;2;2026
10578.0;77.0;26;2;2026
10579.0;80.0;26;2;2026
3574.0;0.0;26;2;2026
10580.0;0.0;26;2;2026
10581.0;0.0;26;2;2026
10982.0;0.0;26;2;2026
11030.0;0.0;26;2;2026
11005.0;0.0;26;2;2026
11006.0;0.0;26;2;2026
3634.0;0.0;26;2;2026
10257.0;191.0;26;2;2026
10256.0;0.0;26;2;2026
10250.0;0.0;26;2;2026
10251.0;613.0;26;2;2026
10614.0;498.0;26;2;2026
10613.0;38.0;26;2;2026
10615.0;77.0;26;2;2026
10637.0;421.0;26;2;2026
10638.0;230.0;26;2;2026
10617.0;421.0;26;2;2026
10618.0;0.0;26;2;2026
10616.0;38.0;26;2;2026
11007.0;0.0;26;2;2026
3635.0;0.0;26;2;2026
10332.0;0.0;26;2;2026
10848.0;0.0;26;2;2026
10849.0;0.0;26;2;2026
10850.0;0.0;26;2;2026
5093.0;77.0;26;2;2026
3687.0;115.0;26;2;2026
3573.0;0.0;26;2;2026
3633.0;0.0;26;2;2026
5094.0;0.0;26;2;2026
5098.0;0.0;26;2;2026
3551.0;0.0;26;2;2026
11314.0;0.0;26;2;2026
11313.0;0.0;26;2;2026
10358.0;0.0;26;2;2026
5101.0;0.0;26;2;2026
5102.0;0.0;26;2;2026
5105.0;0.0;26;2;2026
5108.0;0.0;26;2;2026
5110.0;0.0;26;2;2026
5115.0;0.0;26;2;2026
5118.0;0.0;26;2;2026
5119.0;0.0;26;2;2026
5120.0;0.0;26;2;2026
5121.0;0.0;26;2;2026
5122.0;0.0;26;2;2026
3481.0;0.0;26;2;2026
5123.0;0.0;26;2;2026
5124.0;0.0;26;2;2026
5132.0;0.0;26;2;2026
5133.0;0.0;26;2;2026
5134.0;0.0;26;2;2026
5135.0;0.0;26;2;2026
5136.0;0.0;26;2;2026
5137.0;0.0;26;2;2026
5138.0;0.0;26;2;2026
5139.0;0.0;26;2;2026
5140.0;0.0;26;2;2026
5141.0;0.0;26;2;2026
5144.0;0.0;26;2;2026
5145.0;0.0;26;2;2026
5146.0;0.0;26;2;2026
5147.0;0.0;26;2;2026
5148.0;0.0;26;2;2026
3769.0;0.0;26;2;2026
5092.0;0.0;26;2;2026
10510.0;0.0;26;2;2026
10507.0;0.0;26;2;2026
10508.0;0.0;26;2;2026
10509.0;0.0;26;2;2026
10506.0;0.0;26;2;2026
10505.0;0.0;26;2;2026
10504.0;0.0;26;2;2026
10502.0;0.0;26;2;2026
10503.0;0.0;26;2;2026
10500.0;0.0;26;2;2026
10501.0;0.0;26;2;2026
10981.0;0.0;26;2;2026
11026.0;0.0;26;2;2026
6959.0;0.0;26;2;2026
6960.0;0.0;26;2;2026
6961.0;0.0;26;2;2026
9998.0;0.0;26;2;2026
9996.0;0.0;26;2;2026
9997.0;0.0;26;2;2026
9995.0;0.0;26;2;2026
10067.0;0.0;26;2;2026
10069.0;0.0;26;2;2026
10068.0;0.0;26;2;2026
10230.0;0.0;26;2;2026
10229.0;0.0;26;2;2026
10235.0;0.0;26;2;2026
10232.0;0.0;26;2;2026
10326.0;0.0;26;2;2026
10328.0;0.0;26;2;2026
10330.0;0.0;26;2;2026
10329.0;0.0;26;2;2026
10310.0;0.0;26;2;2026
10309.0;0.0;26;2;2026
10331.0;0.0;26;2;2026
10319.0;0.0;26;2;2026
10313.0;0.0;26;2;2026
10311.0;0.0;26;2;2026
10312.0;0.0;26;2;2026
10315.0;0.0;26;2;2026
10314.0;0.0;26;2;2026
10316.0;0.0;26;2;2026
10325.0;0.0;26;2;2026
10327.0;0.0;26;2;2026
10324.0;0.0;26;2;2026
10323.0;0.0;26;2;2026
10322.0;0.0;26;2;2026
10321.0;0.0;26;2;2026
10317.0;0.0;26;2;2026
10318.0;0.0;26;2;2026
10320.0;0.0;26;2;2026
10405.0;0.0;26;2;2026
10404.0;0.0;26;2;2026
10406.0;0.0;26;2;2026
10536.0;0.0;26;2;2026
10534.0;0.0;26;2;2026
10535.0;0.0;26;2;2026
10532.0;0.0;26;2;2026
10533.0;0.0;26;2;2026
10531.0;0.0;26;2;2026
3814.0;0.0;26;2;2026
3680.0;0.0;26;2;2026
6547.0;0.0;26;2;2026
9999.0;0.0;26;2;2026
10231.0;0.0;26;2;2026
6545.0;0.0;26;2;2026
6546.0;0.0;26;2;2026
3813.0;0.0;26;2;2026
10234.0;0.0;26;2;2026
10233.0;0.0;26;2;2026
10537.0;0.0;26;2;2026
6559.0;0.0;26;2;2026
6560.0;0.0;26;2;2026
6561.0;0.0;26;2;2026
6562.0;0.0;26;2;2026
6563.0;0.0;26;2;2026
6564.0;0.0;26;2;2026
6565.0;0.0;26;2;2026
6566.0;0.0;26;2;2026
6567.0;0.0;26;2;2026
6568.0;0.0;26;2;2026
6569.0;0.0;26;2;2026
3788.0;0.0;26;2;2026
6570.0;0.0;26;2;2026
6571.0;0.0;26;2;2026
6572.0;0.0;26;2;2026
