idelem;lon;lat;district_code;district_name
3454;-3.701640;40.453403;NA;NA
3455;-3.703608;40.449146;NA;NA
3456;-3.703965;40.451885;NA;NA
3457;-3.668125;40.493938;NA;NA
3458;-3.667503;40.496928;NA;NA
3459;-3.668321;40.495543;NA;NA
3460;-3.667362;40.453037;NA;NA
3461;-3.668427;40.452392;NA;NA
3462;-3.676763;40.410375;NA;NA
3463;-3.690031;40.407968;NA;NA
3464;-3.690149;40.407865;NA;NA
3465;-3.688838;40.419009;NA;NA
3466;-3.697824;40.402556;NA;NA
3467;-3.698540;40.402039;NA;NA
3468;-3.715888;40.440443;NA;NA
3469;-3.713900;40.441684;NA;NA
3470;-3.732831;40.431354;NA;NA
3471;-3.731761;40.433984;NA;NA
3472;-3.718850;40.461334;NA;NA
3473;-3.718644;40.462563;NA;NA
3474;-3.672785;40.445072;NA;NA
3475;-3.712914;40.408472;NA;NA
3476;-3.711070;40.407985;NA;NA
3477;-3.710426;40.406505;NA;NA
3478;-3.712531;40.407849;NA;NA
3479;-3.714203;40.384965;NA;NA
3480;-3.714075;40.373693;NA;NA
3481;-3.740334;40.386093;NA;NA
3482;-3.623596;40.384017;NA;NA
3483;-3.712542;40.333717;NA;NA
3484;-3.712332;40.334683;NA;NA
3485;-3.701690;40.479941;NA;NA
3486;-3.671617;40.465880;NA;NA
3487;-3.649122;40.428284;NA;NA
3488;-3.659420;40.421757;NA;NA
3489;-3.659507;40.421608;NA;NA
3490;-3.661244;40.414223;NA;NA
3491;-3.662834;40.411228;NA;NA
3492;-3.663198;40.411182;NA;NA
3493;-3.663083;40.411142;NA;NA
3494;-3.702472;40.482875;NA;NA
3495;-3.654574;40.417544;NA;NA
3496;-3.744858;40.455500;NA;NA
3497;-3.683532;40.438770;NA;NA
3498;-3.719381;40.446718;NA;NA
3499;-3.718846;40.446058;NA;NA
3500;-3.717451;40.447485;NA;NA
3501;-3.670496;40.432808;NA;NA
3502;-3.670488;40.432214;NA;NA
3503;-3.670522;40.431007;NA;NA
3504;-3.668952;40.432084;NA;NA
3505;-3.713935;40.402023;NA;NA
3506;-3.712717;40.401549;NA;NA
3507;-3.712612;40.400385;NA;NA
3508;-3.618554;40.456485;NA;NA
3509;-3.671843;40.508766;NA;NA
3510;-3.703498;40.482395;NA;NA
3511;-3.710965;40.439747;NA;NA
3512;-3.732840;40.436017;NA;NA
3513;-3.706987;40.447098;NA;NA
3514;-3.717108;40.451162;NA;NA
3515;-3.711327;40.398735;NA;NA
3516;-3.711451;40.398730;NA;NA
3517;-3.700493;40.387313;NA;NA
3518;-3.679083;40.464331;NA;NA
3519;-3.650310;40.486864;NA;NA
3520;-3.652065;40.486157;NA;NA
3521;-3.670773;40.492293;NA;NA
3522;-3.677948;40.393451;NA;NA
3523;-3.688878;40.415744;NA;NA
3524;-3.707111;40.456636;NA;NA
3525;-3.670947;40.437147;NA;NA
3526;-3.670440;40.436795;NA;NA
3527;-3.698176;40.365381;NA;NA
3528;-3.635408;40.445069;NA;NA
3529;-3.613073;40.420570;NA;NA
3530;-3.668961;40.501357;NA;NA
3531;-3.692516;40.383778;NA;NA
3532;-3.730790;40.424584;NA;NA
3533;-3.738307;40.434178;NA;NA
3536;-3.658754;40.441692;NA;NA
3538;-3.660333;40.446329;NA;NA
3539;-3.659062;40.444152;NA;NA
3551;-3.715422;40.392933;NA;NA
3553;-3.729748;40.408395;NA;NA
3556;-3.694981;40.381111;NA;NA
3557;-3.607608;40.434570;NA;NA
3558;-3.746523;40.461425;NA;NA
3559;-3.746688;40.461357;NA;NA
3560;-3.715946;40.479178;NA;NA
3561;-3.654592;40.417472;NA;NA
3562;-3.688595;40.432521;NA;NA
3563;-3.665806;40.418453;NA;NA
3564;-3.662309;40.421356;NA;NA
3565;-3.719416;40.428320;NA;NA
3566;-3.739772;40.393826;NA;NA
3567;-3.740377;40.392668;NA;NA
3568;-3.741487;40.392514;NA;NA
3569;-3.691918;40.364576;NA;NA
3570;-3.775425;40.452172;NA;NA
3571;-3.726269;40.373798;NA;NA
3572;-3.740130;40.385194;NA;NA
3573;-3.725976;40.385895;NA;NA
3574;-3.726046;40.385552;NA;NA
3576;-3.736005;40.389627;NA;NA
3577;-3.775800;40.399330;NA;NA
3578;-3.687931;40.425028;NA;NA
3579;-3.675048;40.433338;NA;NA
3580;-3.673319;40.458448;NA;NA
3581;-3.674303;40.459024;NA;NA
3582;-3.688133;40.385594;NA;NA
3583;-3.703697;40.449003;NA;NA
3584;-3.703815;40.448244;NA;NA
3585;-3.695408;40.401985;NA;NA
3586;-3.696031;40.401969;NA;NA
3587;-3.666268;40.396791;NA;NA
3588;-3.712397;40.469584;NA;NA
3589;-3.712773;40.469308;NA;NA
3590;-3.711309;40.336385;NA;NA
3591;-3.685796;40.469833;NA;NA
3592;-3.685890;40.469808;NA;NA
3593;-3.639956;40.437030;NA;NA
3594;-3.636721;40.438198;NA;NA
3595;-3.714199;40.456025;NA;NA
3596;-3.702998;40.476214;NA;NA
3597;-3.745766;40.474511;NA;NA
3598;-3.728989;40.472879;NA;NA
3599;-3.722513;40.475230;NA;NA
3600;-3.664178;40.406225;NA;NA
3601;-3.668878;40.411363;NA;NA
3602;-3.664582;40.411033;NA;NA
3603;-3.669485;40.416109;NA;NA
3604;-3.677548;40.448793;NA;NA
3605;-3.666591;40.454892;NA;NA
3606;-3.680919;40.452506;NA;NA
3607;-3.673314;40.433351;NA;NA
3608;-3.671628;40.433183;NA;NA
3609;-3.676751;40.412404;NA;NA
3610;-3.676700;40.412415;NA;NA
3611;-3.660251;40.417567;NA;NA
3612;-3.675246;40.430855;NA;NA
3613;-3.675354;40.428796;NA;NA
3615;-3.698062;40.397790;NA;NA
3616;-3.669936;40.429628;NA;NA
3619;-3.713152;40.435131;NA;NA
3620;-3.707291;40.425602;NA;NA
3621;-3.714387;40.429706;NA;NA
3622;-3.694134;40.438165;NA;NA
3623;-3.706160;40.348557;NA;NA
3624;-3.707004;40.345946;NA;NA
3625;-3.778083;40.459955;NA;NA
3626;-3.779047;40.458808;NA;NA
3627;-3.779081;40.458730;NA;NA
3628;-3.744102;40.386292;NA;NA
3629;-3.744177;40.387469;NA;NA
3630;-3.699617;40.382714;NA;NA
3631;-3.699087;40.383167;NA;NA
3632;-3.699903;40.384128;NA;NA
3633;-3.716337;40.385476;NA;NA
3634;-3.716687;40.387726;NA;NA
3635;-3.716743;40.385245;NA;NA
3636;-3.763671;40.384421;NA;NA
3637;-3.765281;40.398899;NA;NA
3638;-3.713081;40.453269;NA;NA
3639;-3.709275;40.460697;NA;NA
3640;-3.776735;40.399324;NA;NA
3641;-3.774730;40.397433;NA;NA
3642;-3.675984;40.457112;NA;NA
3643;-3.724823;40.479346;NA;NA
3644;-3.651344;40.432658;NA;NA
3645;-3.649673;40.432923;NA;NA
3646;-3.624888;40.416884;NA;NA
3647;-3.632360;40.425828;NA;NA
3648;-3.645436;40.426011;NA;NA
3649;-3.643417;40.428775;NA;NA
3650;-3.717851;40.420324;NA;NA
3651;-3.720651;40.418508;NA;NA
3653;-3.688917;40.413320;NA;NA
3654;-3.688720;40.411896;NA;NA
3655;-3.723457;40.387673;NA;NA
3656;-3.618850;40.458712;NA;NA
3657;-3.615920;40.457550;NA;NA
3658;-3.626163;40.462560;NA;NA
3659;-3.653422;40.467754;NA;NA
3660;-3.647793;40.473573;NA;NA
3661;-3.611366;40.422376;NA;NA
3663;-3.697173;40.462776;NA;NA
3664;-3.621659;40.442355;NA;NA
3665;-3.618462;40.443170;NA;NA
3666;-3.621466;40.438128;NA;NA
3667;-3.698748;40.456856;NA;NA
3668;-3.696698;40.456473;NA;NA
3669;-3.707264;40.406901;NA;NA
3670;-3.708350;40.405585;NA;NA
3671;-3.690436;40.419820;NA;NA
3672;-3.707136;40.421070;NA;NA
3674;-3.692097;40.432949;NA;NA
3675;-3.730691;40.429764;NA;NA
3676;-3.731445;40.430727;NA;NA
3677;-3.703605;40.479440;NA;NA
3678;-3.720595;40.474425;NA;NA
3679;-3.613358;40.445886;NA;NA
3680;-3.754418;40.488382;NA;NA
3681;-3.583940;40.445338;NA;NA
3683;-3.690118;40.413951;NA;NA
3684;-3.741400;40.383318;NA;NA
3685;-3.730975;40.388269;NA;NA
3686;-3.732623;40.388853;NA;NA
3687;-3.729747;40.386980;NA;NA
3688;-3.741444;40.368604;NA;NA
3689;-3.667557;40.444245;NA;NA
3690;-3.672748;40.448880;NA;NA
3691;-3.693192;40.412010;NA;NA
3692;-3.697028;40.404984;NA;NA
3693;-3.704173;40.439705;NA;NA
3694;-3.711767;40.434153;NA;NA
3695;-3.604825;40.404026;NA;NA
3696;-3.609230;40.405628;NA;NA
3697;-3.686183;40.420564;NA;NA
3698;-3.621997;40.433716;NA;NA
3699;-3.660839;40.502339;NA;NA
3700;-3.668863;40.506754;NA;NA
3702;-3.729467;40.413351;NA;NA
3703;-3.694642;40.372988;NA;NA
3704;-3.694233;40.369200;NA;NA
3705;-3.709938;40.390707;NA;NA
3706;-3.700040;40.493856;NA;NA
3707;-3.712824;40.415161;NA;NA
3708;-3.715959;40.458489;NA;NA
3709;-3.615208;40.444674;NA;NA
3710;-3.613500;40.445892;NA;NA
3711;-3.623700;40.437003;NA;NA
3712;-3.720747;40.481234;NA;NA
3713;-3.714295;40.483899;NA;NA
3714;-3.709747;40.485336;NA;NA
3715;-3.719401;40.437905;NA;NA
3716;-3.719689;40.437888;NA;NA
3717;-3.717934;40.437315;NA;NA
3718;-3.690713;40.407880;NA;NA
3719;-3.694498;40.406367;NA;NA
3720;-3.684157;40.424092;NA;NA
3722;-3.699066;40.405387;NA;NA
3723;-3.685278;40.508050;NA;NA
3724;-3.665523;40.418252;NA;NA
3725;-3.666207;40.417953;NA;NA
3726;-3.668873;40.411417;NA;NA
3727;-3.698382;40.395264;NA;NA
3728;-3.696671;40.393945;NA;NA
3729;-3.694126;40.403051;NA;NA
3730;-3.702019;40.420020;NA;NA
3731;-3.703170;40.419482;NA;NA
3733;-3.709435;40.451198;NA;NA
3734;-3.708074;40.460988;NA;NA
3735;-3.708529;40.462670;NA;NA
3737;-3.697488;40.474845;NA;NA
3738;-3.695526;40.469453;NA;NA
3739;-3.676890;40.442198;NA;NA
3740;-3.676289;40.442588;NA;NA
3741;-3.675179;40.443367;NA;NA
3742;-3.716550;40.386348;NA;NA
3743;-3.697475;40.452522;NA;NA
3744;-3.672349;40.458508;NA;NA
3745;-3.717534;40.432463;NA;NA
3746;-3.718509;40.431906;NA;NA
3747;-3.715926;40.431890;NA;NA
3748;-3.698658;40.431707;NA;NA
3749;-3.758684;40.372098;NA;NA
3750;-3.772883;40.378024;NA;NA
3751;-3.697328;40.460187;NA;NA
3752;-3.616486;40.408767;NA;NA
3753;-3.672730;40.426205;NA;NA
3754;-3.647720;40.385336;NA;NA
3755;-3.662596;40.383554;NA;NA
3756;-3.624521;40.441585;NA;NA
3757;-3.683380;40.434194;NA;NA
3758;-3.689747;40.417352;NA;NA
3759;-3.688950;40.415916;NA;NA
3760;-3.607400;40.435759;NA;NA
3761;-3.690353;40.381249;NA;NA
3762;-3.690285;40.381131;NA;NA
3763;-3.694722;40.372984;NA;NA
3764;-3.676313;40.417219;NA;NA
3767;-3.704411;40.456689;NA;NA
3768;-3.752173;40.373025;NA;NA
3769;-3.732262;40.377607;NA;NA
3770;-3.765191;40.395336;NA;NA
3771;-3.766316;40.389522;NA;NA
3772;-3.617287;40.379603;NA;NA
3773;-3.673109;40.456956;NA;NA
3774;-3.664484;40.388576;NA;NA
3775;-3.639561;40.437253;NA;NA
3776;-3.640968;40.436542;NA;NA
3777;-3.662800;40.467764;NA;NA
3778;-3.665635;40.474787;NA;NA
3781;-3.654118;40.404109;NA;NA
3782;-3.609625;40.408523;NA;NA
3783;-3.609962;40.410808;NA;NA
3784;-3.623955;40.456542;NA;NA
3785;-3.624868;40.457701;NA;NA
3786;-3.653885;40.442376;NA;NA
3787;-3.685885;40.491130;NA;NA
3788;-3.685699;40.501651;NA;NA
3789;-3.697221;40.502292;NA;NA
3790;-3.694541;40.457507;NA;NA
3791;-3.639948;40.440523;NA;NA
3792;-3.652920;40.442130;NA;NA
3793;-3.654888;40.435611;NA;NA
3794;-3.665213;40.505672;NA;NA
3795;-3.664722;40.504803;NA;NA
3796;-3.667826;40.494696;NA;NA
3797;-3.671644;40.491700;NA;NA
3798;-3.688592;40.421031;NA;NA
3799;-3.660816;40.431088;NA;NA
3800;-3.660938;40.431105;NA;NA
3801;-3.722373;40.475156;NA;NA
3802;-3.694479;40.369805;NA;NA
3803;-3.694810;40.372401;NA;NA
3804;-3.640771;40.393066;NA;NA
3805;-3.640029;40.394422;NA;NA
3806;-3.586917;40.444858;NA;NA
3807;-3.703767;40.429293;NA;NA
3808;-3.633279;40.400084;NA;NA
3809;-3.631089;40.399597;NA;NA
3810;-3.627719;40.416478;NA;NA
3811;-3.629303;40.414522;NA;NA
3812;-3.633051;40.407836;NA;NA
3813;-3.742067;40.475751;NA;NA
3814;-3.754235;40.488349;NA;NA
3815;-3.661068;40.414112;NA;NA
3816;-3.665373;40.406556;NA;NA
3817;-3.661295;40.443365;NA;NA
3818;-3.659283;40.440884;NA;NA
3819;-3.659560;40.440890;NA;NA
3820;-3.659971;40.435670;NA;NA
3821;-3.673396;40.481995;NA;NA
3822;-3.673532;40.481897;NA;NA
3823;-3.674138;40.475691;NA;NA
3824;-3.702095;40.477239;NA;NA
3825;-3.705415;40.472758;NA;NA
3826;-3.655134;40.417860;NA;NA
3827;-3.665741;40.420407;NA;NA
3828;-3.665708;40.420478;NA;NA
3829;-3.700180;40.474979;NA;NA
3830;-3.697975;40.387014;NA;NA
3831;-3.667134;40.479876;NA;NA
3832;-3.609715;40.448244;NA;NA
3833;-3.625890;40.406562;NA;NA
3834;-3.698036;40.461325;NA;NA
3835;-3.836241;40.474681;NA;NA
3836;-3.744134;40.456342;NA;NA
3837;-3.656636;40.445896;NA;NA
3838;-3.664191;40.406153;NA;NA
3839;-3.691661;40.380628;NA;NA
3840;-3.688302;40.430482;NA;NA
3841;-3.687254;40.430519;NA;NA
3842;-3.691746;40.422066;NA;NA
3843;-3.691947;40.421416;NA;NA
3844;-3.688464;40.433758;NA;NA
3845;-3.690991;40.423512;NA;NA
3846;-3.698402;40.428181;NA;NA
3847;-3.694556;40.428791;NA;NA
3848;-3.694187;40.426925;NA;NA
3849;-3.696561;40.426881;NA;NA
3850;-3.692525;40.426004;NA;NA
3851;-3.689948;40.427305;NA;NA
3852;-3.690173;40.426005;NA;NA
3854;-3.696464;40.425453;NA;NA
3855;-3.697753;40.425126;NA;NA
3856;-3.669202;40.419444;NA;NA
3857;-3.669310;40.417333;NA;NA
3858;-3.669357;40.417508;NA;NA
3859;-3.670534;40.417914;NA;NA
3860;-3.669247;40.417070;NA;NA
3861;-3.670176;40.416492;NA;NA
3862;-3.669521;40.413711;NA;NA
3864;-3.669845;40.412529;NA;NA
3865;-3.669771;40.412527;NA;NA
3866;-3.670698;40.411380;NA;NA
3867;-3.670084;40.409023;NA;NA
3868;-3.669687;40.408446;NA;NA
3869;-3.670033;40.407943;NA;NA
3870;-3.667967;40.406581;NA;NA
3871;-3.669128;40.405548;NA;NA
3872;-3.670976;40.405410;NA;NA
3873;-3.672232;40.406817;NA;NA
3874;-3.672250;40.406893;NA;NA
3875;-3.667164;40.417536;NA;NA
3876;-3.667075;40.417514;NA;NA
3878;-3.662523;40.421139;NA;NA
3880;-3.662616;40.410975;NA;NA
3881;-3.664095;40.410331;NA;NA
3882;-3.669445;40.414675;NA;NA
3883;-3.669674;40.414129;NA;NA
3884;-3.669697;40.411747;NA;NA
3885;-3.669911;40.411055;NA;NA
3886;-3.669858;40.410013;NA;NA
3887;-3.661290;40.421455;NA;NA
3889;-3.669751;40.406596;NA;NA
3891;-3.681926;40.404716;NA;NA
3892;-3.681977;40.404641;NA;NA
3893;-3.680412;40.405114;NA;NA
3894;-3.680039;40.403966;NA;NA
3895;-3.672356;40.399884;NA;NA
3896;-3.671964;40.399032;NA;NA
3897;-3.681486;40.403428;NA;NA
3898;-3.681316;40.403612;NA;NA
3899;-3.675802;40.407290;NA;NA
3900;-3.677657;40.406806;NA;NA
3901;-3.679459;40.406455;NA;NA
3902;-3.674480;40.407152;NA;NA
3903;-3.672914;40.403400;NA;NA
3905;-3.671428;40.405089;NA;NA
3906;-3.671545;40.403914;NA;NA
3907;-3.673104;40.404635;NA;NA
3908;-3.675771;40.405983;NA;NA
3909;-3.680129;40.451619;NA;NA
3910;-3.675704;40.451666;NA;NA
3911;-3.677682;40.450170;NA;NA
3912;-3.666494;40.452402;NA;NA
3913;-3.677451;40.453105;NA;NA
3914;-3.676761;40.451619;NA;NA
3915;-3.677701;40.450887;NA;NA
3916;-3.678601;40.451634;NA;NA
3917;-3.678225;40.451697;NA;NA
3918;-3.667277;40.453081;NA;NA
3919;-3.666472;40.452274;NA;NA
3920;-3.667536;40.451397;NA;NA
3921;-3.663890;40.453008;NA;NA
3922;-3.665490;40.452001;NA;NA
3923;-3.678034;40.446915;NA;NA
3924;-3.680189;40.447728;NA;NA
3925;-3.683805;40.445693;NA;NA
3926;-3.680094;40.451712;NA;NA
3927;-3.678736;40.448647;NA;NA
3928;-3.682580;40.446004;NA;NA
3930;-3.684452;40.446778;NA;NA
3931;-3.686019;40.441064;NA;NA
3932;-3.687465;40.427555;NA;NA
3933;-3.684124;40.438553;NA;NA
3934;-3.683307;40.451707;NA;NA
3935;-3.687380;40.432984;NA;NA
3936;-3.691536;40.419537;NA;NA
3937;-3.686452;40.436193;NA;NA
3938;-3.686647;40.433914;NA;NA
3939;-3.688440;40.422058;NA;NA
3940;-3.688404;40.425519;NA;NA
3941;-3.686177;40.439092;NA;NA
3942;-3.687347;40.436009;NA;NA
3943;-3.687175;40.436019;NA;NA
3944;-3.686865;40.431353;NA;NA
3945;-3.687717;40.427893;NA;NA
3946;-3.686712;40.425358;NA;NA
3947;-3.688800;40.417908;NA;NA
3948;-3.685034;40.437682;NA;NA
3949;-3.683493;40.443168;NA;NA
3950;-3.676013;40.436222;NA;NA
3951;-3.681725;40.441627;NA;NA
3952;-3.678621;40.442874;NA;NA
3953;-3.677425;40.441972;NA;NA
3954;-3.678797;40.440200;NA;NA
3956;-3.682828;40.440646;NA;NA
3957;-3.681727;40.441454;NA;NA
3958;-3.679099;40.438390;NA;NA
3959;-3.683250;40.436266;NA;NA
3960;-3.683724;40.437749;NA;NA
3961;-3.682287;40.439398;NA;NA
3962;-3.682380;40.432860;NA;NA
3963;-3.685129;40.432838;NA;NA
3964;-3.683599;40.431654;NA;NA
3965;-3.683802;40.429214;NA;NA
3966;-3.681301;40.440143;NA;NA
3967;-3.681934;40.437641;NA;NA
3968;-3.678794;40.437381;NA;NA
3969;-3.678300;40.437439;NA;NA
3970;-3.678316;40.438091;NA;NA
3971;-3.685593;40.435071;NA;NA
3972;-3.684249;40.434963;NA;NA
3973;-3.678871;40.440584;NA;NA
3974;-3.677738;40.437872;NA;NA
3975;-3.679062;40.437733;NA;NA
3976;-3.680092;40.439893;NA;NA
3977;-3.679540;40.439545;NA;NA
3978;-3.679159;40.441177;NA;NA
3979;-3.685992;40.430424;NA;NA
3980;-3.684592;40.430331;NA;NA
3981;-3.683131;40.436243;NA;NA
3982;-3.683191;40.436241;NA;NA
3992;-3.676131;40.436097;NA;NA
3993;-3.671389;40.431274;NA;NA
3994;-3.675580;40.426270;NA;NA
3995;-3.673566;40.433821;NA;NA
3996;-3.673368;40.432298;NA;NA
3997;-3.675155;40.431242;NA;NA
3998;-3.676340;40.429930;NA;NA
3999;-3.673899;40.429839;NA;NA
4000;-3.672057;40.429720;NA;NA
4001;-3.673604;40.432423;NA;NA
4002;-3.678267;40.424881;NA;NA
4003;-3.680133;40.425972;NA;NA
4004;-3.680529;40.434779;NA;NA
4005;-3.677807;40.430043;NA;NA
4006;-3.677767;40.429988;NA;NA
4008;-3.679427;40.434593;NA;NA
4009;-3.679572;40.431565;NA;NA
4010;-3.679695;40.431317;NA;NA
4011;-3.679784;40.429056;NA;NA
4012;-3.682215;40.434909;NA;NA
4013;-3.677990;40.434691;NA;NA
4014;-3.684840;40.426374;NA;NA
4015;-3.681285;40.425032;NA;NA
4016;-3.682314;40.430230;NA;NA
4017;-3.682563;40.430263;NA;NA
4018;-3.660966;40.432335;NA;NA
4019;-3.660281;40.430320;NA;NA
4021;-3.678166;40.423645;NA;NA
4022;-3.681271;40.421377;NA;NA
4023;-3.669993;40.429297;NA;NA
4024;-3.675563;40.427116;NA;NA
4025;-3.662912;40.430855;NA;NA
4026;-3.681339;40.421420;NA;NA
4027;-3.683388;40.421145;NA;NA
4028;-3.681826;40.422114;NA;NA
4029;-3.679039;40.423331;NA;NA
4030;-3.668069;40.429450;NA;NA
4031;-3.666494;40.429217;NA;NA
4032;-3.667370;40.428725;NA;NA
4033;-3.668364;40.427058;NA;NA
4034;-3.670372;40.427271;NA;NA
4035;-3.670042;40.427503;NA;NA
4036;-3.665864;40.429455;NA;NA
4037;-3.664161;40.431201;NA;NA
4039;-3.672734;40.424664;NA;NA
4040;-3.670819;40.424520;NA;NA
4041;-3.675879;40.423172;NA;NA
4042;-3.675871;40.422561;NA;NA
4043;-3.680219;40.423752;NA;NA
4044;-3.680024;40.423569;NA;NA
4045;-3.680334;40.423526;NA;NA
4046;-3.672702;40.423017;NA;NA
4047;-3.672790;40.423248;NA;NA
4048;-3.683457;40.421011;NA;NA
4049;-3.668998;40.422817;NA;NA
4050;-3.669007;40.419623;NA;NA
4051;-3.667429;40.420890;NA;NA
4052;-3.674549;40.421499;NA;NA
4053;-3.677735;40.421647;NA;NA
4054;-3.679597;40.420730;NA;NA
4055;-3.677355;40.421572;NA;NA
4056;-3.670575;40.421251;NA;NA
4057;-3.675315;40.418302;NA;NA
4058;-3.676774;40.418210;NA;NA
4059;-3.668667;40.423772;NA;NA
4060;-3.677088;40.413475;NA;NA
4061;-3.677951;40.408885;NA;NA
4062;-3.674201;40.411024;NA;NA
4064;-3.676192;40.419277;NA;NA
4066;-3.676405;40.411786;NA;NA
4067;-3.676053;40.420553;NA;NA
4068;-3.679845;40.421109;NA;NA
4070;-3.674369;40.421667;NA;NA
4071;-3.680310;40.422459;NA;NA
4073;-3.678910;40.421901;NA;NA
4074;-3.678946;40.421420;NA;NA
4075;-3.671980;40.421378;NA;NA
4076;-3.674068;40.421405;NA;NA
4077;-3.672858;40.421131;NA;NA
4078;-3.693513;40.391646;NA;NA
4079;-3.693459;40.390302;NA;NA
4080;-3.695175;40.389619;NA;NA
4081;-3.696522;40.390146;NA;NA
4082;-3.696291;40.391991;NA;NA
4083;-3.698286;40.395305;NA;NA
4084;-3.697969;40.397723;NA;NA
4085;-3.698873;40.396522;NA;NA
4086;-3.698075;40.399151;NA;NA
4087;-3.696939;40.397470;NA;NA
4088;-3.695766;40.396313;NA;NA
4089;-3.697093;40.396399;NA;NA
4090;-3.696637;40.396881;NA;NA
4091;-3.696355;40.396630;NA;NA
4092;-3.696453;40.398231;NA;NA
4093;-3.692611;40.391955;NA;NA
4094;-3.692689;40.390973;NA;NA
4095;-3.692721;40.390896;NA;NA
4097;-3.691619;40.389106;NA;NA
4098;-3.691803;40.389365;NA;NA
4099;-3.691693;40.389087;NA;NA
4100;-3.693283;40.390097;NA;NA
4101;-3.692764;40.390830;NA;NA
4102;-3.690283;40.387784;NA;NA
4103;-3.690637;40.387279;NA;NA
4104;-3.691089;40.387922;NA;NA
4105;-3.689658;40.386308;NA;NA
4106;-3.688026;40.384694;NA;NA
4107;-3.689293;40.384856;NA;NA
4108;-3.689246;40.385684;NA;NA
4109;-3.691829;40.392675;NA;NA
4110;-3.693430;40.405382;NA;NA
4111;-3.694841;40.404203;NA;NA
4112;-3.693666;40.403351;NA;NA
4113;-3.693935;40.401109;NA;NA
4114;-3.695614;40.400849;NA;NA
4115;-3.694191;40.398648;NA;NA
4116;-3.694316;40.397615;NA;NA
4117;-3.695370;40.398572;NA;NA
4118;-3.693454;40.396165;NA;NA
4119;-3.694591;40.395249;NA;NA
4120;-3.693220;40.394168;NA;NA
4122;-3.694931;40.392446;NA;NA
4123;-3.695847;40.394016;NA;NA
4124;-3.695607;40.395406;NA;NA
4125;-3.695353;40.395198;NA;NA
4126;-3.684044;40.400538;NA;NA
4127;-3.685574;40.400373;NA;NA
4129;-3.685758;40.399208;NA;NA
4130;-3.678071;40.396368;NA;NA
4132;-3.679024;40.394637;NA;NA
4133;-3.681007;40.394584;NA;NA
4134;-3.676640;40.393825;NA;NA
4135;-3.676041;40.393096;NA;NA
4136;-3.676657;40.392424;NA;NA
4137;-3.676918;40.392528;NA;NA
4139;-3.675821;40.391959;NA;NA
4140;-3.674176;40.392280;NA;NA
4141;-3.673876;40.391254;NA;NA
4142;-3.682898;40.393864;NA;NA
4143;-3.682478;40.393544;NA;NA
4144;-3.690723;40.403676;NA;NA
4145;-3.689476;40.402781;NA;NA
4146;-3.690846;40.402005;NA;NA
4147;-3.691086;40.402880;NA;NA
4148;-3.692171;40.403755;NA;NA
4150;-3.691033;40.400495;NA;NA
4151;-3.691978;40.400191;NA;NA
4153;-3.682427;40.397442;NA;NA
4154;-3.681652;40.396747;NA;NA
4155;-3.689029;40.416406;NA;NA
4156;-3.689911;40.415072;NA;NA
4157;-3.690116;40.415386;NA;NA
4158;-3.688881;40.414324;NA;NA
4159;-3.688817;40.414196;NA;NA
4160;-3.690117;40.412725;NA;NA
4161;-3.688844;40.410859;NA;NA
4162;-3.688591;40.408801;NA;NA
4163;-3.688701;40.408376;NA;NA
4164;-3.687323;40.406621;NA;NA
4165;-3.686207;40.405934;NA;NA
4166;-3.688279;40.406491;NA;NA
4167;-3.703852;40.396563;NA;NA
4168;-3.703866;40.396524;NA;NA
4169;-3.704071;40.395968;NA;NA
4170;-3.695577;40.415611;NA;NA
4171;-3.693577;40.416371;NA;NA
4172;-3.692371;40.416081;NA;NA
4173;-3.692952;40.412886;NA;NA
4174;-3.694432;40.406333;NA;NA
4175;-3.694378;40.406301;NA;NA
4176;-3.694947;40.405367;NA;NA
4177;-3.695569;40.405519;NA;NA
4178;-3.695775;40.404125;NA;NA
4179;-3.696496;40.404012;NA;NA
4180;-3.698294;40.401014;NA;NA
4181;-3.698811;40.400027;NA;NA
4182;-3.699761;40.400561;NA;NA
4183;-3.705547;40.393859;NA;NA
4184;-3.702919;40.396846;NA;NA
4185;-3.702700;40.398406;NA;NA
4186;-3.695944;40.402682;NA;NA
4187;-3.696216;40.403175;NA;NA
4188;-3.697069;40.402076;NA;NA
4189;-3.696268;40.399956;NA;NA
4190;-3.692107;40.406426;NA;NA
4191;-3.669944;40.409028;NA;NA
4192;-3.670149;40.408259;NA;NA
4193;-3.667966;40.406666;NA;NA
4194;-3.700217;40.399927;NA;NA
4195;-3.700800;40.399022;NA;NA
4196;-3.701227;40.399270;NA;NA
4197;-3.693314;40.406353;NA;NA
4198;-3.703228;40.396445;NA;NA
4199;-3.703644;40.413838;NA;NA
4200;-3.701481;40.414017;NA;NA
4201;-3.702046;40.413649;NA;NA
4202;-3.700957;40.412352;NA;NA
4203;-3.700664;40.413113;NA;NA
4204;-3.697806;40.410803;NA;NA
4205;-3.697498;40.411549;NA;NA
4206;-3.693271;40.409656;NA;NA
4207;-3.696060;40.406578;NA;NA
4208;-3.697890;40.407167;NA;NA
4209;-3.697065;40.406580;NA;NA
4211;-3.700601;40.405533;NA;NA
4212;-3.701099;40.405478;NA;NA
4213;-3.701712;40.404072;NA;NA
4214;-3.702264;40.404545;NA;NA
4215;-3.704692;40.404406;NA;NA
4216;-3.705032;40.405402;NA;NA
4217;-3.701843;40.406003;NA;NA
4218;-3.705334;40.404277;NA;NA
